image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score
0000291_05201_d_0000893,counting,How many car objects are in this area?,69,car,69,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,presence,Are there motor objects in this area?,yes,motor,16,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,counting,How many motor objects are in this area?,16,motor,16,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,presence,Are there pedestrian objects in this area?,yes,pedestrian,51,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,counting,How many pedestrian objects are in this area?,51,pedestrian,51,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,presence,Are there people objects in this area?,yes,people,34,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,counting,How many people objects are in this area?,34,people,34,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,presence,Are there tricycle objects in this area?,yes,tricycle,6,normal,0.65,5.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,counting,How many tricycle objects are in this area?,6,tricycle,6,normal,0.65,5.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,presence,Are there van objects in this area?,yes,van,23,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,counting,How many van objects are in this area?,23,van,23,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000291_05201_d_0000893,risk,Is this area crowded or blocked?,yes,scene,207,critical,0.82,3.0,medium,0.142358,0.565217,0.0,207.0
0000293_03601_d_0000940,presence,Are there bicycle objects in this area?,yes,bicycle,15,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,presence,Are there car objects in this area?,yes,car,53,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,counting,How many car objects are in this area?,53,car,53,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,presence,Are there motor objects in this area?,yes,motor,11,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,counting,How many motor objects are in this area?,11,motor,11,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,presence,Are there pedestrian objects in this area?,yes,pedestrian,10,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,counting,How many pedestrian objects are in this area?,10,pedestrian,10,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,presence,Are there people objects in this area?,yes,people,23,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,counting,How many people objects are in this area?,23,people,23,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,presence,Are there tricycle objects in this area?,yes,tricycle,2,normal,0.65,5.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,counting,How many tricycle objects are in this area?,2,tricycle,2,normal,0.65,5.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.097476,0.762712,0.008475,118.0
0000293_03601_d_0000940,risk,Is this area crowded or blocked?,yes,scene,118,critical,0.82,3.0,poor,0.097476,0.762712,0.008475,118.0
0000295_00000_d_0000021,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,presence,Are there bicycle objects in this area?,yes,bicycle,14,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,presence,Are there bus objects in this area?,yes,bus,5,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,counting,How many bus objects are in this area?,5,bus,5,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,presence,Are there car objects in this area?,yes,car,67,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,counting,How many car objects are in this area?,67,car,67,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,presence,Are there pedestrian objects in this area?,yes,pedestrian,22,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,counting,How many pedestrian objects are in this area?,22,pedestrian,22,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,presence,Are there people objects in this area?,yes,people,13,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,counting,How many people objects are in this area?,13,people,13,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.087171,0.5,0.0,130.0
0000295_00000_d_0000021,risk,Is this area crowded or blocked?,yes,scene,130,critical,0.82,3.0,poor,0.087171,0.5,0.0,130.0
0000295_00200_d_0000022,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,presence,Are there bicycle objects in this area?,yes,bicycle,3,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,presence,Are there car objects in this area?,yes,car,47,critical,0.82,3.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,counting,How many car objects are in this area?,47,car,47,critical,0.82,3.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,presence,Are there pedestrian objects in this area?,yes,pedestrian,20,critical,0.82,3.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,counting,How many pedestrian objects are in this area?,20,pedestrian,20,critical,0.82,3.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,presence,Are there people objects in this area?,yes,people,3,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,counting,How many people objects are in this area?,3,people,3,normal,0.65,5.0,medium,0.210674,0.205128,0.0,78.0
0000295_00200_d_0000022,risk,Is this area crowded or blocked?,yes,scene,78,critical,0.82,3.0,medium,0.210674,0.205128,0.0,78.0
0000295_00600_d_0000024,presence,Are there bicycle objects in this area?,yes,bicycle,10,critical,0.82,3.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,presence,Are there bus objects in this area?,yes,bus,9,normal,0.65,5.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,counting,How many bus objects are in this area?,9,bus,9,normal,0.65,5.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,presence,Are there car objects in this area?,yes,car,67,critical,0.82,3.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,counting,How many car objects are in this area?,67,car,67,critical,0.82,3.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,presence,Are there pedestrian objects in this area?,yes,pedestrian,91,critical,0.82,3.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,counting,How many pedestrian objects are in this area?,91,pedestrian,91,critical,0.82,3.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,presence,Are there people objects in this area?,yes,people,6,normal,0.65,5.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,counting,How many people objects are in this area?,6,people,6,normal,0.65,5.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00600_d_0000024,risk,Is this area crowded or blocked?,yes,scene,186,critical,0.82,3.0,poor,0.070845,0.747312,0.021505,186.0
0000295_00800_d_0000025,presence,Are there bicycle objects in this area?,yes,bicycle,8,normal,0.65,5.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,presence,Are there bus objects in this area?,yes,bus,6,normal,0.65,5.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,counting,How many bus objects are in this area?,6,bus,6,normal,0.65,5.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,presence,Are there car objects in this area?,yes,car,34,critical,0.82,3.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,counting,How many car objects are in this area?,34,car,34,critical,0.82,3.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,presence,Are there pedestrian objects in this area?,yes,pedestrian,84,critical,0.82,3.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,counting,How many pedestrian objects are in this area?,84,pedestrian,84,critical,0.82,3.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,presence,Are there people objects in this area?,yes,people,11,critical,0.82,3.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,counting,How many people objects are in this area?,11,people,11,critical,0.82,3.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.133635,0.469388,0.020408,147.0
0000295_00800_d_0000025,risk,Is this area crowded or blocked?,yes,scene,147,critical,0.82,3.0,poor,0.133635,0.469388,0.020408,147.0
0000295_01000_d_0000026,presence,Are there bicycle objects in this area?,yes,bicycle,24,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,presence,Are there bus objects in this area?,yes,bus,8,normal,0.65,5.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,counting,How many bus objects are in this area?,8,bus,8,normal,0.65,5.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,presence,Are there car objects in this area?,yes,car,102,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,counting,How many car objects are in this area?,102,car,102,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,presence,Are there motor objects in this area?,yes,motor,8,normal,0.65,5.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,counting,How many motor objects are in this area?,8,motor,8,normal,0.65,5.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,presence,Are there pedestrian objects in this area?,yes,pedestrian,90,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,counting,How many pedestrian objects are in this area?,90,pedestrian,90,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,presence,Are there people objects in this area?,yes,people,15,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,counting,How many people objects are in this area?,15,people,15,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01000_d_0000026,risk,Is this area crowded or blocked?,yes,scene,251,critical,0.82,3.0,poor,0.075818,0.454183,0.023904,251.0
0000295_01200_d_0000027,presence,Are there bicycle objects in this area?,yes,bicycle,10,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,presence,Are there bus objects in this area?,yes,bus,6,normal,0.65,5.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,counting,How many bus objects are in this area?,6,bus,6,normal,0.65,5.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,presence,Are there car objects in this area?,yes,car,67,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,counting,How many car objects are in this area?,67,car,67,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,presence,Are there motor objects in this area?,yes,motor,4,normal,0.65,5.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,counting,How many motor objects are in this area?,4,motor,4,normal,0.65,5.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,presence,Are there pedestrian objects in this area?,yes,pedestrian,100,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,counting,How many pedestrian objects are in this area?,100,pedestrian,100,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,presence,Are there people objects in this area?,yes,people,12,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,counting,How many people objects are in this area?,12,people,12,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.059767,0.725,0.005,200.0
0000295_01200_d_0000027,risk,Is this area crowded or blocked?,yes,scene,200,critical,0.82,3.0,poor,0.059767,0.725,0.005,200.0
0000295_01400_d_0000028,presence,Are there bicycle objects in this area?,yes,bicycle,9,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,presence,Are there bus objects in this area?,yes,bus,5,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,counting,How many bus objects are in this area?,5,bus,5,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,presence,Are there car objects in this area?,yes,car,81,critical,0.82,3.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,counting,How many car objects are in this area?,81,car,81,critical,0.82,3.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,presence,Are there pedestrian objects in this area?,yes,pedestrian,83,critical,0.82,3.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,counting,How many pedestrian objects are in this area?,83,pedestrian,83,critical,0.82,3.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,presence,Are there people objects in this area?,yes,people,8,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,counting,How many people objects are in this area?,8,people,8,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01400_d_0000028,risk,Is this area crowded or blocked?,yes,scene,189,critical,0.82,3.0,poor,0.07331,0.68254,0.026455,189.0
0000295_01600_d_0000029,presence,Are there bicycle objects in this area?,yes,bicycle,7,normal,0.65,5.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,presence,Are there bus objects in this area?,yes,bus,4,normal,0.65,5.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,counting,How many bus objects are in this area?,4,bus,4,normal,0.65,5.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,presence,Are there car objects in this area?,yes,car,67,critical,0.82,3.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,counting,How many car objects are in this area?,67,car,67,critical,0.82,3.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,presence,Are there motor objects in this area?,yes,motor,5,normal,0.65,5.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,counting,How many motor objects are in this area?,5,motor,5,normal,0.65,5.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,presence,Are there pedestrian objects in this area?,yes,pedestrian,41,critical,0.82,3.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,counting,How many pedestrian objects are in this area?,41,pedestrian,41,critical,0.82,3.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,presence,Are there people objects in this area?,yes,people,11,critical,0.82,3.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,counting,How many people objects are in this area?,11,people,11,critical,0.82,3.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01600_d_0000029,risk,Is this area crowded or blocked?,yes,scene,138,critical,0.82,3.0,poor,0.120592,0.724638,0.043478,138.0
0000295_01800_d_0000030,presence,Are there bicycle objects in this area?,yes,bicycle,30,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,presence,Are there bus objects in this area?,yes,bus,7,normal,0.65,5.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,counting,How many bus objects are in this area?,7,bus,7,normal,0.65,5.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,presence,Are there car objects in this area?,yes,car,134,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,counting,How many car objects are in this area?,134,car,134,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,presence,Are there pedestrian objects in this area?,yes,pedestrian,93,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,counting,How many pedestrian objects are in this area?,93,pedestrian,93,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,presence,Are there people objects in this area?,yes,people,23,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,counting,How many people objects are in this area?,23,people,23,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,presence,Are there van objects in this area?,yes,van,12,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,counting,How many van objects are in this area?,12,van,12,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_01800_d_0000030,risk,Is this area crowded or blocked?,yes,scene,306,critical,0.82,3.0,poor,0.076426,0.542484,0.006536,306.0
0000295_02000_d_0000031,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there bicycle objects in this area?,yes,bicycle,25,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there bus objects in this area?,yes,bus,6,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many bus objects are in this area?,6,bus,6,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there car objects in this area?,yes,car,121,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many car objects are in this area?,121,car,121,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there motor objects in this area?,yes,motor,10,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many motor objects are in this area?,10,motor,10,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there pedestrian objects in this area?,yes,pedestrian,120,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many pedestrian objects are in this area?,120,pedestrian,120,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there people objects in this area?,yes,people,23,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many people objects are in this area?,23,people,23,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02000_d_0000031,risk,Is this area crowded or blocked?,yes,scene,311,critical,0.82,3.0,poor,0.082728,0.672026,0.051447,311.0
0000295_02200_d_0000032,presence,Are there bicycle objects in this area?,yes,bicycle,19,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,presence,Are there bus objects in this area?,yes,bus,6,normal,0.65,5.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,counting,How many bus objects are in this area?,6,bus,6,normal,0.65,5.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,presence,Are there car objects in this area?,yes,car,84,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,counting,How many car objects are in this area?,84,car,84,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,presence,Are there motor objects in this area?,yes,motor,13,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,counting,How many motor objects are in this area?,13,motor,13,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,presence,Are there pedestrian objects in this area?,yes,pedestrian,46,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,counting,How many pedestrian objects are in this area?,46,pedestrian,46,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,presence,Are there people objects in this area?,yes,people,19,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,counting,How many people objects are in this area?,19,people,19,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,presence,Are there van objects in this area?,yes,van,5,normal,0.65,5.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02200_d_0000032,risk,Is this area crowded or blocked?,yes,scene,193,critical,0.82,3.0,medium,0.139157,0.73057,0.036269,193.0
0000295_02400_d_0000033,presence,Are there bicycle objects in this area?,yes,bicycle,30,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,presence,Are there bus objects in this area?,yes,bus,6,normal,0.65,5.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,counting,How many bus objects are in this area?,6,bus,6,normal,0.65,5.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,presence,Are there car objects in this area?,yes,car,86,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,counting,How many car objects are in this area?,86,car,86,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,presence,Are there motor objects in this area?,yes,motor,16,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,counting,How many motor objects are in this area?,16,motor,16,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,presence,Are there pedestrian objects in this area?,yes,pedestrian,172,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,counting,How many pedestrian objects are in this area?,172,pedestrian,172,critical,0.82,3.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,presence,Are there people objects in this area?,yes,people,3,normal,0.65,5.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,counting,How many people objects are in this area?,3,people,3,normal,0.65,5.0,poor,0.084226,0.842271,0.015773,317.0
0000295_02400_d_0000033,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,poor,0.084226,0.842271,0.015773,317.0
