image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity,target_class_b,threshold_n
0000277_02201_d_0000550,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,3,normal,0.65,5.0,poor,0.195343,0.492754,0.028986,69.0,,bicycle,
0000277_02201_d_0000550,threshold,Are there at least 6 awning-tricycle objects in this area?,no,awning-tricycle,3,normal,0.65,5.0,poor,0.195343,0.492754,0.028986,69.0,,,6
0000277_02401_d_0000551,co_presence,Are there both car and motor objects in this area?,yes,car,58,critical,0.82,3.0,poor,0.095877,0.527473,0.164835,91.0,,motor,
0000277_02401_d_0000551,threshold,Are there at least 58 car objects in this area?,yes,car,58,critical,0.82,3.0,poor,0.095877,0.527473,0.164835,91.0,,,58
0000277_02601_d_0000552,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,3,normal,0.65,5.0,poor,0.065499,0.786885,0.0,122.0,,bicycle,
0000277_02601_d_0000552,threshold,Are there at least 6 awning-tricycle objects in this area?,no,awning-tricycle,3,normal,0.65,5.0,poor,0.065499,0.786885,0.0,122.0,,,6
0000277_03201_d_0000554,co_presence,Are there both car and motor objects in this area?,yes,car,43,critical,0.82,3.0,poor,0.062593,0.8,0.023529,85.0,,motor,
0000277_03201_d_0000554,threshold,Are there at least 43 car objects in this area?,yes,car,43,critical,0.82,3.0,poor,0.062593,0.8,0.023529,85.0,,,43
0000277_03401_d_0000555,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.078279,0.76699,0.038835,103.0,,bicycle,
0000277_03401_d_0000555,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.078279,0.76699,0.038835,103.0,,,4
0000277_03601_d_0000556,co_presence,Are there both car and pedestrian objects in this area?,yes,car,26,critical,0.82,3.0,poor,0.163521,0.633333,0.05,60.0,,pedestrian,
0000277_03601_d_0000556,threshold,Are there at least 26 car objects in this area?,yes,car,26,critical,0.82,3.0,poor,0.163521,0.633333,0.05,60.0,,,26
0000277_04001_d_0000558,co_presence,Are there both car and bicycle objects in this area?,no,car,41,critical,0.82,3.0,poor,0.170688,0.493333,0.026667,75.0,,bicycle,
0000277_04001_d_0000558,threshold,Are there at least 44 car objects in this area?,no,car,41,critical,0.82,3.0,poor,0.170688,0.493333,0.026667,75.0,,,44
0000277_04201_d_0000559,co_presence,Are there both car and motor objects in this area?,yes,car,22,critical,0.82,3.0,poor,0.170589,0.746269,0.059701,67.0,,motor,
0000277_04201_d_0000559,threshold,Are there at least 22 car objects in this area?,yes,car,22,critical,0.82,3.0,poor,0.170589,0.746269,0.059701,67.0,,,22
0000277_04401_d_0000560,co_presence,Are there both car and bicycle objects in this area?,no,car,38,critical,0.82,3.0,poor,0.138779,0.746479,0.014085,71.0,,bicycle,
0000277_04401_d_0000560,threshold,Are there at least 41 car objects in this area?,no,car,38,critical,0.82,3.0,poor,0.138779,0.746479,0.014085,71.0,,,41
0000277_04601_d_0000561,co_presence,Are there both car and motor objects in this area?,yes,car,59,critical,0.82,3.0,poor,0.107035,0.568421,0.052632,95.0,,motor,
0000277_04601_d_0000561,threshold,Are there at least 59 car objects in this area?,yes,car,59,critical,0.82,3.0,poor,0.107035,0.568421,0.052632,95.0,,,59
0000277_05001_d_0000562,co_presence,Are there both car and bicycle objects in this area?,no,car,61,critical,0.82,3.0,poor,0.084237,0.804124,0.020619,97.0,,bicycle,
0000277_05001_d_0000562,threshold,Are there at least 64 car objects in this area?,no,car,61,critical,0.82,3.0,poor,0.084237,0.804124,0.020619,97.0,,,64
0000280_00001_d_0000612,co_presence,Are there both car and motor objects in this area?,yes,car,32,critical,0.82,3.0,poor,0.102672,0.816092,0.022989,87.0,,motor,
0000280_00001_d_0000612,threshold,Are there at least 32 car objects in this area?,yes,car,32,critical,0.82,3.0,poor,0.102672,0.816092,0.022989,87.0,,,32
0000280_00201_d_0000613,co_presence,Are there both car and bicycle objects in this area?,no,car,19,critical,0.82,3.0,poor,0.162132,0.425532,0.06383,47.0,,bicycle,
0000280_00201_d_0000613,threshold,Are there at least 22 car objects in this area?,no,car,19,critical,0.82,3.0,poor,0.162132,0.425532,0.06383,47.0,,,22
0000280_00401_d_0000614,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.149366,0.610169,0.050847,59.0,,car,
0000280_00401_d_0000614,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.149366,0.610169,0.050847,59.0,,,1
0000280_00601_d_0000615,co_presence,Are there both bus and bicycle objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.068408,1.256757,0.013514,74.0,,bicycle,
0000280_00601_d_0000615,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.068408,1.256757,0.013514,74.0,,,4
0000280_00801_d_0000616,co_presence,Are there both bus and car objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.063422,1.0,0.0,70.0,,car,
0000280_00801_d_0000616,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.063422,1.0,0.0,70.0,,,2
0000280_01001_d_0000617,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.067824,0.944444,0.02381,126.0,,bicycle,
0000280_01001_d_0000617,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.067824,0.944444,0.02381,126.0,,,4
0000280_01201_d_0000618,co_presence,Are there both bus and car objects in this area?,yes,bus,3,normal,0.65,5.0,poor,0.074724,0.940299,0.007463,134.0,,car,
0000280_01201_d_0000618,threshold,Are there at least 3 bus objects in this area?,yes,bus,3,normal,0.65,5.0,poor,0.074724,0.940299,0.007463,134.0,,,3
0000280_01401_d_0000619,co_presence,Are there both bus and bicycle objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.125618,0.736364,0.072727,110.0,,bicycle,
0000280_01401_d_0000619,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.125618,0.736364,0.072727,110.0,,,4
0000280_01601_d_0000620,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.096064,1.0,0.029126,103.0,,car,
0000280_01601_d_0000620,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.096064,1.0,0.029126,103.0,,,1
0000280_01801_d_0000621,co_presence,Are there both bus and bicycle objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.071557,0.788889,0.011111,90.0,,bicycle,
0000280_01801_d_0000621,threshold,Are there at least 5 bus objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.071557,0.788889,0.011111,90.0,,,5
0000280_02001_d_0000622,co_presence,Are there both car and motor objects in this area?,yes,car,45,critical,0.82,3.0,poor,0.104931,0.727273,0.015152,66.0,,motor,
0000280_02001_d_0000622,threshold,Are there at least 45 car objects in this area?,yes,car,45,critical,0.82,3.0,poor,0.104931,0.727273,0.015152,66.0,,,45
0000280_02201_d_0000623,co_presence,Are there both bus and bicycle objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.100722,0.825,0.0125,80.0,,bicycle,
0000280_02201_d_0000623,threshold,Are there at least 5 bus objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.100722,0.825,0.0125,80.0,,,5
0000280_02401_d_0000624,co_presence,Are there both bus and car objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.086548,0.815217,0.0,92.0,,car,
0000280_02401_d_0000624,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.086548,0.815217,0.0,92.0,,,2
0000280_02601_d_0000625,co_presence,Are there both bus and bicycle objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.108446,0.356164,0.054795,73.0,,bicycle,
0000280_02601_d_0000625,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.108446,0.356164,0.054795,73.0,,,4
0000280_02801_d_0000626,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.176199,0.454545,0.0,55.0,,car,
0000280_02801_d_0000626,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.176199,0.454545,0.0,55.0,,,1
0000280_03001_d_0000627,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.078121,1.159091,0.034091,88.0,,bicycle,
0000280_03001_d_0000627,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.078121,1.159091,0.034091,88.0,,,5
0000280_03201_d_0000628,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.102183,0.817073,0.0,82.0,,car,
0000280_03201_d_0000628,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.102183,0.817073,0.0,82.0,,,1
0000280_03401_d_0000629,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.085618,0.807229,0.036145,83.0,,bicycle,
0000280_03401_d_0000629,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.085618,0.807229,0.036145,83.0,,,4
0000283_00401_d_0000676,co_presence,Are there both car and pedestrian objects in this area?,yes,car,4,normal,0.65,5.0,good,0.863194,0.333333,0.333333,6.0,,pedestrian,
0000283_00401_d_0000676,threshold,Are there at least 4 car objects in this area?,yes,car,4,normal,0.65,5.0,good,0.863194,0.333333,0.333333,6.0,,,4
0000283_00601_d_0000677,co_presence,Are there both car and pedestrian objects in this area?,no,car,6,normal,0.65,5.0,poor,0.097473,0.0,0.0,9.0,,pedestrian,
0000283_00601_d_0000677,threshold,Are there at least 9 car objects in this area?,no,car,6,normal,0.65,5.0,poor,0.097473,0.0,0.0,9.0,,,9
0000283_00801_d_0000678,co_presence,Are there both car and pedestrian objects in this area?,no,car,8,normal,0.65,5.0,poor,0.058086,0.0,0.0,8.0,,pedestrian,
0000283_00801_d_0000678,threshold,Are there at least 8 car objects in this area?,yes,car,8,normal,0.65,5.0,poor,0.058086,0.0,0.0,8.0,,,8
0000283_01001_d_0000679,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,normal,0.65,5.0,medium,0.588728,0.0,0.0,4.0,,pedestrian,
0000283_01001_d_0000679,threshold,Are there at least 7 car objects in this area?,no,car,4,normal,0.65,5.0,medium,0.588728,0.0,0.0,4.0,,,7
0000287_00001_d_0000759,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.090238,0.653846,0.038462,52.0,,car,
0000287_00001_d_0000759,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.090238,0.653846,0.038462,52.0,,,1
0000287_00201_d_0000760,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.134268,0.705882,0.039216,51.0,,bicycle,
0000287_00201_d_0000760,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.134268,0.705882,0.039216,51.0,,,5
0000287_00401_d_0000761,co_presence,Are there both car and pedestrian objects in this area?,yes,car,36,critical,0.82,3.0,poor,0.146937,0.477273,0.045455,44.0,,pedestrian,
0000287_00401_d_0000761,threshold,Are there at least 36 car objects in this area?,yes,car,36,critical,0.82,3.0,poor,0.146937,0.477273,0.045455,44.0,,,36
0000287_00601_d_0000762,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.076842,0.731183,0.010753,93.0,,bicycle,
0000287_00601_d_0000762,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.076842,0.731183,0.010753,93.0,,,4
0000287_00801_d_0000763,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.196927,0.396552,0.051724,58.0,,car,
0000287_00801_d_0000763,threshold,Are there at least 2 awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.196927,0.396552,0.051724,58.0,,,2
0000287_01001_d_0000764,co_presence,Are there both car and bicycle objects in this area?,no,car,17,critical,0.82,3.0,poor,0.108353,0.802817,0.014085,71.0,,bicycle,
0000287_01001_d_0000764,threshold,Are there at least 20 car objects in this area?,no,car,17,critical,0.82,3.0,poor,0.108353,0.802817,0.014085,71.0,,,20
0000287_01201_d_0000765,co_presence,Are there both car and motor objects in this area?,yes,car,30,critical,0.82,3.0,poor,0.096631,0.794118,0.058824,68.0,,motor,
0000287_01201_d_0000765,threshold,Are there at least 30 car objects in this area?,yes,car,30,critical,0.82,3.0,poor,0.096631,0.794118,0.058824,68.0,,,30
0000287_01401_d_0000766,co_presence,Are there both car and bicycle objects in this area?,no,car,28,critical,0.82,3.0,poor,0.08543,0.573529,0.0,68.0,,bicycle,
0000287_01401_d_0000766,threshold,Are there at least 31 car objects in this area?,no,car,28,critical,0.82,3.0,poor,0.08543,0.573529,0.0,68.0,,,31
0000287_01601_d_0000767,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.052702,0.756757,0.013514,74.0,,car,
0000287_01601_d_0000767,threshold,Are there at least 3 awning-tricycle objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.052702,0.756757,0.013514,74.0,,,3
0000287_01801_d_0000768,co_presence,Are there both car and bicycle objects in this area?,no,car,28,critical,0.82,3.0,poor,0.07093,0.928571,0.017857,56.0,,bicycle,
0000287_01801_d_0000768,threshold,Are there at least 31 car objects in this area?,no,car,28,critical,0.82,3.0,poor,0.07093,0.928571,0.017857,56.0,,,31
0000287_02001_d_0000769,co_presence,Are there both car and motor objects in this area?,yes,car,20,critical,0.82,3.0,poor,0.138985,0.409091,0.090909,44.0,,motor,
0000287_02001_d_0000769,threshold,Are there at least 20 car objects in this area?,yes,car,20,critical,0.82,3.0,poor,0.138985,0.409091,0.090909,44.0,,,20
0000287_02201_d_0000770,co_presence,Are there both car and bicycle objects in this area?,no,car,13,critical,0.82,3.0,poor,0.112387,0.481481,0.074074,27.0,,bicycle,
0000287_02201_d_0000770,threshold,Are there at least 16 car objects in this area?,no,car,13,critical,0.82,3.0,poor,0.112387,0.481481,0.074074,27.0,,,16
0000287_02401_d_0000771,co_presence,Are there both car and motor objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.415183,0.555556,0.333333,18.0,,motor,
0000287_02401_d_0000771,threshold,Are there at least 10 car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.415183,0.555556,0.333333,18.0,,,10
0000287_02601_d_0000772,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,,bicycle,
0000287_02601_d_0000772,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,,,5
0000287_02801_d_0000773,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,,car,
0000287_02801_d_0000773,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,,,1
0000287_03001_d_0000774,co_presence,Are there both car and people objects in this area?,no,car,11,critical,0.82,3.0,medium,0.475831,0.111111,0.166667,18.0,,people,
0000287_03001_d_0000774,threshold,Are there at least 14 car objects in this area?,no,car,11,critical,0.82,3.0,medium,0.475831,0.111111,0.166667,18.0,,,14
0000287_03401_d_0000776,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,,car,
0000287_03401_d_0000776,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,,,1
0000287_04601_d_0000780,co_presence,Are there both car and bicycle objects in this area?,no,car,33,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,,bicycle,
0000287_04601_d_0000780,threshold,Are there at least 36 car objects in this area?,no,car,33,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,,,36
0000287_04801_d_0000781,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,,car,
0000287_04801_d_0000781,threshold,Are there at least 2 awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,,,2
0000287_05001_d_0000782,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,,bicycle,
0000287_05001_d_0000782,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,,,4
0000289_00001_d_0000811,co_presence,Are there both car and motor objects in this area?,yes,car,15,critical,0.82,3.0,poor,0.130745,0.756098,0.04878,41.0,,motor,
0000289_00001_d_0000811,threshold,Are there at least 15 car objects in this area?,yes,car,15,critical,0.82,3.0,poor,0.130745,0.756098,0.04878,41.0,,,15
0000289_00201_d_0000812,co_presence,Are there both car and bicycle objects in this area?,no,car,17,critical,0.82,3.0,poor,0.147052,0.674419,0.372093,43.0,,bicycle,
0000289_00201_d_0000812,threshold,Are there at least 20 car objects in this area?,no,car,17,critical,0.82,3.0,poor,0.147052,0.674419,0.372093,43.0,,,20
0000289_00401_d_0000813,co_presence,Are there both car and motor objects in this area?,yes,car,20,critical,0.82,3.0,poor,0.220407,0.660377,0.037736,53.0,,motor,
0000289_00401_d_0000813,threshold,Are there at least 20 car objects in this area?,yes,car,20,critical,0.82,3.0,poor,0.220407,0.660377,0.037736,53.0,,,20
0000289_00601_d_0000814,co_presence,Are there both car and bicycle objects in this area?,no,car,16,critical,0.82,3.0,poor,0.170546,0.72093,0.046512,43.0,,bicycle,
0000289_00601_d_0000814,threshold,Are there at least 19 car objects in this area?,no,car,16,critical,0.82,3.0,poor,0.170546,0.72093,0.046512,43.0,,,19
0000289_00801_d_0000815,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,,car,
0000289_00801_d_0000815,threshold,Are there at least 2 awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.172318,0.461538,0.051282,39.0,,,2
0000289_01001_d_0000816,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,,bicycle,
0000289_01001_d_0000816,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.206654,0.606061,0.121212,33.0,,,4
0000289_01201_d_0000817,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,,car,
0000289_01201_d_0000817,threshold,Are there at least 3 awning-tricycle objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.154535,0.790698,0.023256,43.0,,,3
0000289_01401_d_0000818,co_presence,Are there both bus and bicycle objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,,bicycle,
0000289_01401_d_0000818,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.250924,0.589744,0.0,39.0,,,4
0000289_01601_d_0000819,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,,car,
0000289_01601_d_0000819,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.186823,0.568182,0.068182,44.0,,,1
0000289_02001_d_0000821,co_presence,Are there both car and bicycle objects in this area?,no,car,23,critical,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,,bicycle,
0000289_02001_d_0000821,threshold,Are there at least 26 car objects in this area?,no,car,23,critical,0.82,3.0,poor,0.203019,0.209302,0.046512,43.0,,,26
0000289_02201_d_0000822,co_presence,Are there both car and motor objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.487279,0.517241,0.103448,29.0,,motor,
0000289_02201_d_0000822,threshold,Are there at least 13 car objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.487279,0.517241,0.103448,29.0,,,13
0000289_02401_d_0000823,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.108731,0.408163,0.020408,49.0,,bicycle,
0000289_02401_d_0000823,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.108731,0.408163,0.020408,49.0,,,5
0000289_02601_d_0000824,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.087302,0.551724,0.017241,58.0,,car,
0000289_02601_d_0000824,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.087302,0.551724,0.017241,58.0,,,1
0000289_03001_d_0000826,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.118404,0.754098,0.04918,61.0,,bicycle,
0000289_03001_d_0000826,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.118404,0.754098,0.04918,61.0,,,5
0000289_03201_d_0000827,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.115613,0.938272,0.061728,81.0,,car,
0000289_03201_d_0000827,threshold,Are there at least 2 awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.115613,0.938272,0.061728,81.0,,,2
0000289_03401_d_0000828,co_presence,Are there both car and bicycle objects in this area?,no,car,16,critical,0.82,3.0,poor,0.140883,0.796296,0.018519,54.0,,bicycle,
0000289_03401_d_0000828,threshold,Are there at least 19 car objects in this area?,no,car,16,critical,0.82,3.0,poor,0.140883,0.796296,0.018519,54.0,,,19
0000289_03601_d_0000829,co_presence,Are there both awning-tricycle and bus objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.083523,0.727273,0.0,77.0,,bus,
0000289_03601_d_0000829,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.083523,0.727273,0.0,77.0,,,1
0000289_03801_d_0000830,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.074186,0.64,0.08,100.0,,bicycle,
0000289_03801_d_0000830,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.074186,0.64,0.08,100.0,,,4
0000289_04001_d_0000831,co_presence,Are there both car and motor objects in this area?,yes,car,13,critical,0.82,3.0,poor,0.127804,0.6,0.0375,80.0,,motor,
0000289_04001_d_0000831,threshold,Are there at least 13 car objects in this area?,yes,car,13,critical,0.82,3.0,poor,0.127804,0.6,0.0375,80.0,,,13
0000289_04201_d_0000832,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,3,normal,0.65,5.0,poor,0.074567,0.136364,0.022727,88.0,,bicycle,
0000289_04201_d_0000832,threshold,Are there at least 6 awning-tricycle objects in this area?,no,awning-tricycle,3,normal,0.65,5.0,poor,0.074567,0.136364,0.022727,88.0,,,6
0000289_04401_d_0000833,co_presence,Are there both car and motor objects in this area?,yes,car,14,critical,0.82,3.0,poor,0.109898,0.61,0.0,100.0,,motor,
0000289_04401_d_0000833,threshold,Are there at least 14 car objects in this area?,yes,car,14,critical,0.82,3.0,poor,0.109898,0.61,0.0,100.0,,,14
0000289_04601_d_0000834,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.121294,0.655914,0.021505,93.0,,bicycle,
0000289_04601_d_0000834,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.121294,0.655914,0.021505,93.0,,,4
0000289_04801_d_0000835,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.097869,0.323944,0.112676,71.0,,car,
0000289_04801_d_0000835,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.097869,0.323944,0.112676,71.0,,,1
0000289_05001_d_0000836,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.140838,0.646154,0.046154,65.0,,bicycle,
0000289_05001_d_0000836,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.140838,0.646154,0.046154,65.0,,,5
0000289_05201_d_0000837,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.145337,0.582278,0.037975,79.0,,car,
0000289_05201_d_0000837,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.145337,0.582278,0.037975,79.0,,,1
0000289_05401_d_0000838,co_presence,Are there both car and bicycle objects in this area?,no,car,21,critical,0.82,3.0,poor,0.142396,0.679012,0.012346,81.0,,bicycle,
0000289_05401_d_0000838,threshold,Are there at least 24 car objects in this area?,no,car,21,critical,0.82,3.0,poor,0.142396,0.679012,0.012346,81.0,,,24
0000289_05601_d_0000839,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.100192,0.869159,0.018692,107.0,,car,
0000289_05601_d_0000839,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.100192,0.869159,0.018692,107.0,,,1
0000289_05801_d_0000840,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.125931,0.423077,0.038462,78.0,,bicycle,
0000289_05801_d_0000840,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.125931,0.423077,0.038462,78.0,,,4
0000289_06001_d_0000841,co_presence,Are there both car and motor objects in this area?,yes,car,35,critical,0.82,3.0,poor,0.109754,0.775,0.0125,80.0,,motor,
0000289_06001_d_0000841,threshold,Are there at least 35 car objects in this area?,yes,car,35,critical,0.82,3.0,poor,0.109754,0.775,0.0125,80.0,,,35
0000289_06201_d_0000842,co_presence,Are there both car and bicycle objects in this area?,no,car,38,critical,0.82,3.0,poor,0.144915,0.56962,0.075949,79.0,,bicycle,
0000289_06201_d_0000842,threshold,Are there at least 41 car objects in this area?,no,car,38,critical,0.82,3.0,poor,0.144915,0.56962,0.075949,79.0,,,41
0000289_06401_d_0000843,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.133817,0.265823,0.025316,79.0,,car,
0000289_06401_d_0000843,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.133817,0.265823,0.025316,79.0,,,1
