image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity,target_class_b,threshold_n
00946,threshold,Are there at least 6 truck objects in this area?,yes,truck,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,,6
00949,co_presence,Are there both car and pedestrian objects in this area?,no,car,40,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,,pedestrian,
00949,threshold,Are there at least 43 car objects in this area?,no,car,40,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,,,43
00952,co_presence,Are there both car and pedestrian objects in this area?,no,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,pedestrian,
00952,threshold,Are there at least 13 car objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,,13
00955,co_presence,Are there both car and pedestrian objects in this area?,no,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,,pedestrian,
00955,threshold,Are there at least 34 car objects in this area?,no,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,,,34
00958,co_presence,Are there both car and van objects in this area?,yes,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,43.0,,van,
00958,threshold,Are there at least 36 car objects in this area?,yes,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,43.0,,,36
00961,co_presence,Are there both car and pedestrian objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,pedestrian,
00961,threshold,Are there at least 21 car objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,,21
00964,co_presence,Are there both truck and car objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,car,
00964,threshold,Are there at least 5 truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,,5
00967,co_presence,Are there both car and pedestrian objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
00967,threshold,Are there at least 14 car objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,14
00970,co_presence,Are there both car and van objects in this area?,yes,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,van,
00970,threshold,Are there at least 15 car objects in this area?,yes,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,,15
00973,co_presence,Are there both car and pedestrian objects in this area?,no,car,35,normal,0.65,5.0,medium,0.0,0.0,0.0,35.0,,pedestrian,
00973,threshold,Are there at least 38 car objects in this area?,no,car,35,normal,0.65,5.0,medium,0.0,0.0,0.0,35.0,,,38
00976,co_presence,Are there both car and van objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,van,
00976,threshold,Are there at least 3 car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,,3
00979,co_presence,Are there both car and pedestrian objects in this area?,no,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,pedestrian,
00979,threshold,Are there at least 18 car objects in this area?,no,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,,18
00982,co_presence,Are there both car and truck objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,,truck,
00982,threshold,Are there at least 14 car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,,,14
00985,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
00985,threshold,Are there at least 8 truck objects in this area?,no,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,8
00988,co_presence,Are there both car and van objects in this area?,yes,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,,van,
00988,threshold,Are there at least 39 car objects in this area?,yes,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,,,39
00991,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,3,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
00991,threshold,Are there at least 6 bus objects in this area?,no,bus,3,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,6
00994,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,pedestrian,
00994,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,,2
00997,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
00997,threshold,Are there at least 8 truck objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,8
01000,co_presence,Are there both car and pedestrian objects in this area?,no,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,pedestrian,
01000,threshold,Are there at least 1 car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,,1
01003,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,10,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,pedestrian,
01003,threshold,Are there at least 13 truck objects in this area?,no,truck,10,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,,13
01006,co_presence,Are there both car and truck objects in this area?,yes,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,,truck,
01006,threshold,Are there at least 38 car objects in this area?,yes,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,,,38
01009,co_presence,Are there both car and pedestrian objects in this area?,no,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,,pedestrian,
01009,threshold,Are there at least 17 car objects in this area?,no,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,,,17
01012,co_presence,Are there both car and pedestrian objects in this area?,no,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,pedestrian,
01012,threshold,Are there at least 13 car objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,,13
01015,co_presence,Are there both car and pedestrian objects in this area?,no,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,,pedestrian,
01015,threshold,Are there at least 20 car objects in this area?,no,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,,,20
01018,co_presence,Are there both car and pedestrian objects in this area?,no,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,pedestrian,
01018,threshold,Are there at least 10 car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,,10
01021,co_presence,Are there both car and pedestrian objects in this area?,no,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
01021,threshold,Are there at least 9 car objects in this area?,no,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,9
01027,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,pedestrian,
01027,threshold,Are there at least 3 truck objects in this area?,yes,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,,3
01033,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
01033,threshold,Are there at least 7 car objects in this area?,no,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,,7
01036,co_presence,Are there both car and truck objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,truck,
01036,threshold,Are there at least 4 car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,,4
01039,co_presence,Are there both car and pedestrian objects in this area?,no,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,pedestrian,
01039,threshold,Are there at least 13 car objects in this area?,no,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,,13
01042,co_presence,Are there both car and pedestrian objects in this area?,no,car,30,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,,pedestrian,
01042,threshold,Are there at least 30 car objects in this area?,yes,car,30,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,,,30
01045,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
01045,threshold,Are there at least 8 bus objects in this area?,no,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,,8
01048,co_presence,Are there both car and pedestrian objects in this area?,no,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,48.0,,pedestrian,
01048,threshold,Are there at least 48 car objects in this area?,yes,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,48.0,,,48
01051,co_presence,Are there both van and pedestrian objects in this area?,no,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
01051,threshold,Are there at least 8 van objects in this area?,no,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,,8
01054,co_presence,Are there both car and pedestrian objects in this area?,no,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,pedestrian,
01054,threshold,Are there at least 27 car objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,,27
01057,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
01057,threshold,Are there at least 7 car objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,7
01060,co_presence,Are there both car and van objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,,van,
01060,threshold,Are there at least 19 car objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,,,19
01063,co_presence,Are there both car and pedestrian objects in this area?,no,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,,pedestrian,
01063,threshold,Are there at least 33 car objects in this area?,no,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,,,33
01066,co_presence,Are there both car and pedestrian objects in this area?,no,car,17,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,pedestrian,
01066,threshold,Are there at least 17 car objects in this area?,yes,car,17,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,,17
01069,co_presence,Are there both car and pedestrian objects in this area?,no,car,28,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,,pedestrian,
01069,threshold,Are there at least 31 car objects in this area?,no,car,28,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,,,31
01072,co_presence,Are there both car and truck objects in this area?,yes,car,12,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,truck,
01072,threshold,Are there at least 12 car objects in this area?,yes,car,12,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,,12
01075,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
01075,threshold,Are there at least 4 bus objects in this area?,no,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,4
01078,co_presence,Are there both truck and car objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,car,
01078,threshold,Are there at least 5 truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,5
01081,co_presence,Are there both car and pedestrian objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
01081,threshold,Are there at least 14 car objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,14
01084,co_presence,Are there both car and bus objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,bus,
01084,threshold,Are there at least 4 car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,4
01087,co_presence,Are there both car and pedestrian objects in this area?,no,car,22,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,,pedestrian,
01087,threshold,Are there at least 25 car objects in this area?,no,car,22,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,,,25
01093,co_presence,Are there both car and pedestrian objects in this area?,no,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,,pedestrian,
01093,threshold,Are there at least 20 car objects in this area?,yes,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,20.0,,,20
01096,co_presence,Are there both car and pedestrian objects in this area?,no,car,29,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,,pedestrian,
01096,threshold,Are there at least 32 car objects in this area?,no,car,29,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,,,32
01099,co_presence,Are there both car and pedestrian objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
01099,threshold,Are there at least 11 car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,11
01102,co_presence,Are there both car and pedestrian objects in this area?,no,car,36,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,,pedestrian,
01102,threshold,Are there at least 39 car objects in this area?,no,car,36,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,,,39
01105,co_presence,Are there both car and truck objects in this area?,yes,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,truck,
01105,threshold,Are there at least 2 car objects in this area?,yes,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,,2
01108,co_presence,Are there both car and pedestrian objects in this area?,no,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,25.0,,pedestrian,
01108,threshold,Are there at least 17 car objects in this area?,no,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,25.0,,,17
01111,co_presence,Are there both van and car objects in this area?,yes,van,22,critical,0.82,3.0,medium,0.0,0.0,0.0,35.0,,car,
01111,threshold,Are there at least 22 van objects in this area?,yes,van,22,critical,0.82,3.0,medium,0.0,0.0,0.0,35.0,,,22
01114,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
01114,threshold,Are there at least 8 truck objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,8
01117,co_presence,Are there both car and pedestrian objects in this area?,no,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,,pedestrian,
01117,threshold,Are there at least 14 car objects in this area?,yes,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,,,14
01120,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
01120,threshold,Are there at least 7 car objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,,7
01123,co_presence,Are there both car and pedestrian objects in this area?,no,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
01123,threshold,Are there at least 8 car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,,8
01126,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
01126,threshold,Are there at least 5 bus objects in this area?,no,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,5
01129,co_presence,Are there both car and truck objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,truck,
01129,threshold,Are there at least 7 car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,7
01132,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,pedestrian,
01132,threshold,Are there at least 4 truck objects in this area?,no,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,,4
01135,co_presence,Are there both car and van objects in this area?,yes,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,,van,
01135,threshold,Are there at least 31 car objects in this area?,yes,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,,,31
01141,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
01141,threshold,Are there at least 12 car objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,12
01144,co_presence,Are there both car and bus objects in this area?,yes,car,21,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,,bus,
01144,threshold,Are there at least 21 car objects in this area?,yes,car,21,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,,,21
01147,co_presence,Are there both car and pedestrian objects in this area?,no,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,,pedestrian,
01147,threshold,Are there at least 55 car objects in this area?,no,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,,,55
01150,co_presence,Are there both car and pedestrian objects in this area?,no,car,31,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,,pedestrian,
01150,threshold,Are there at least 31 car objects in this area?,yes,car,31,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,,,31
01153,co_presence,Are there both car and pedestrian objects in this area?,no,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,54.0,,pedestrian,
01153,threshold,Are there at least 42 car objects in this area?,no,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,54.0,,,42
01156,co_presence,Are there both car and truck objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,,truck,
01156,threshold,Are there at least 8 car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,,,8
01159,co_presence,Are there both car and pedestrian objects in this area?,no,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,39.0,,pedestrian,
01159,threshold,Are there at least 42 car objects in this area?,no,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,39.0,,,42
01162,co_presence,Are there both car and truck objects in this area?,yes,car,51,critical,0.82,3.0,medium,0.0,0.0,0.0,52.0,,truck,
01162,threshold,Are there at least 51 car objects in this area?,yes,car,51,critical,0.82,3.0,medium,0.0,0.0,0.0,52.0,,,51
01165,co_presence,Are there both car and pedestrian objects in this area?,no,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,,pedestrian,
01165,threshold,Are there at least 17 car objects in this area?,no,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,,,17
01168,co_presence,Are there both bus and car objects in this area?,yes,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,,car,
01168,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,,,2
01171,co_presence,Are there both car and pedestrian objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
01171,threshold,Are there at least 6 car objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,,6
01174,co_presence,Are there both car and van objects in this area?,yes,car,35,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,,van,
01174,threshold,Are there at least 35 car objects in this area?,yes,car,35,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,,,35
01177,co_presence,Are there both car and pedestrian objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,,pedestrian,
01177,threshold,Are there at least 21 car objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,,,21
01180,co_presence,Are there both van and car objects in this area?,yes,van,5,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,car,
01180,threshold,Are there at least 5 van objects in this area?,yes,van,5,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,,5
01183,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,pedestrian,
01183,threshold,Are there at least 8 truck objects in this area?,no,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,,8
01186,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,pedestrian,
01186,threshold,Are there at least 2 truck objects in this area?,yes,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,,2
01189,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
01189,threshold,Are there at least 8 truck objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,,8
01192,co_presence,Are there both car and bus objects in this area?,yes,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,,bus,
01192,threshold,Are there at least 43 car objects in this area?,yes,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,,,43
01195,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,pedestrian,
01195,threshold,Are there at least 25 bus objects in this area?,no,bus,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,,25
01198,co_presence,Are there both car and van objects in this area?,yes,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,50.0,,van,
01198,threshold,Are there at least 48 car objects in this area?,yes,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,50.0,,,48
01201,co_presence,Are there both car and pedestrian objects in this area?,no,car,74,normal,0.65,5.0,medium,0.0,0.0,0.0,74.0,,pedestrian,
01201,threshold,Are there at least 77 car objects in this area?,no,car,74,normal,0.65,5.0,medium,0.0,0.0,0.0,74.0,,,77
01204,co_presence,Are there both bus and car objects in this area?,yes,bus,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,car,
01204,threshold,Are there at least 4 bus objects in this area?,yes,bus,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,,4
01207,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
01207,threshold,Are there at least 10 car objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,,10
01210,co_presence,Are there both car and truck objects in this area?,yes,car,37,critical,0.82,3.0,medium,0.0,0.0,0.0,39.0,,truck,
01210,threshold,Are there at least 37 car objects in this area?,yes,car,37,critical,0.82,3.0,medium,0.0,0.0,0.0,39.0,,,37
01213,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,57,critical,0.82,3.0,medium,0.0,0.0,0.0,61.0,,pedestrian,
01213,threshold,Are there at least 60 truck objects in this area?,no,truck,57,critical,0.82,3.0,medium,0.0,0.0,0.0,61.0,,,60
01216,co_presence,Are there both car and truck objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,,truck,
01216,threshold,Are there at least 2 car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,,,2
01219,co_presence,Are there both car and pedestrian objects in this area?,no,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,pedestrian,
01219,threshold,Are there at least 25 car objects in this area?,no,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,,25
01222,co_presence,Are there both truck and car objects in this area?,yes,truck,30,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,,car,
01222,threshold,Are there at least 30 truck objects in this area?,yes,truck,30,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,,,30
01225,co_presence,Are there both van and pedestrian objects in this area?,no,van,6,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
01225,threshold,Are there at least 9 van objects in this area?,no,van,6,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,,,9
01228,co_presence,Are there both car and pedestrian objects in this area?,no,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,pedestrian,
01228,threshold,Are there at least 10 car objects in this area?,yes,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,,10
01231,co_presence,Are there both van and pedestrian objects in this area?,no,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
01231,threshold,Are there at least 5 van objects in this area?,no,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,5
01234,co_presence,Are there both truck and van objects in this area?,yes,truck,23,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,,van,
01234,threshold,Are there at least 23 truck objects in this area?,yes,truck,23,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,,,23
01237,co_presence,Are there both car and pedestrian objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
01237,threshold,Are there at least 14 car objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,14
01240,co_presence,Are there both truck and car objects in this area?,yes,truck,35,normal,0.65,5.0,medium,0.0,0.0,0.0,36.0,,car,
01240,threshold,Are there at least 35 truck objects in this area?,yes,truck,35,normal,0.65,5.0,medium,0.0,0.0,0.0,36.0,,,35
01243,co_presence,Are there both car and pedestrian objects in this area?,no,car,32,critical,0.82,3.0,medium,0.0,0.0,0.0,42.0,,pedestrian,
01243,threshold,Are there at least 35 car objects in this area?,no,car,32,critical,0.82,3.0,medium,0.0,0.0,0.0,42.0,,,35
01246,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
01246,threshold,Are there at least 7 truck objects in this area?,yes,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,7
01249,co_presence,Are there both car and pedestrian objects in this area?,no,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,,pedestrian,
01249,threshold,Are there at least 47 car objects in this area?,no,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,,,47
01252,co_presence,Are there both car and truck objects in this area?,yes,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,,truck,
01252,threshold,Are there at least 30 car objects in this area?,yes,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,,,30
01255,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
01255,threshold,Are there at least 10 car objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,,10
01258,co_presence,Are there both bus and car objects in this area?,yes,bus,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,car,
01258,threshold,Are there at least 3 bus objects in this area?,yes,bus,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,,3
01261,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,14,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,pedestrian,
01261,threshold,Are there at least 17 bus objects in this area?,no,bus,14,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,,17
01264,co_presence,Are there both car and bus objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,bus,
01264,threshold,Are there at least 9 car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,,9
01267,co_presence,Are there both car and pedestrian objects in this area?,no,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,,pedestrian,
01267,threshold,Are there at least 16 car objects in this area?,no,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,,,16
01270,co_presence,Are there both car and truck objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,truck,
01270,threshold,Are there at least 9 car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,,9
