image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
0000356_05097_d_0000655,counting,How many people objects are in this area?,14,people,14,critical,0.82,3.0,poor,0.059418,0.692982,0.149123,114.0,
0000356_05097_d_0000655,presence,Are there people objects in this area?,yes,people,14,critical,0.82,3.0,poor,0.059418,0.692982,0.149123,114.0,positive
0000356_05097_d_0000655,counting,How many tricycle objects are in this area?,4,tricycle,4,normal,0.65,5.0,poor,0.059418,0.692982,0.149123,114.0,
0000356_05097_d_0000655,presence,Are there tricycle objects in this area?,yes,tricycle,4,normal,0.65,5.0,poor,0.059418,0.692982,0.149123,114.0,positive
0000356_05097_d_0000655,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,poor,0.059418,0.692982,0.149123,114.0,
0000356_05097_d_0000655,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,poor,0.059418,0.692982,0.149123,114.0,positive
0000356_05097_d_0000655,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.059418,0.692982,0.149123,114.0,
0000356_05097_d_0000655,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.059418,0.692982,0.149123,114.0,positive
0000358_03333_d_0000697,presence,Are there bicycle objects in this area?,yes,bicycle,5,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,positive
0000358_03333_d_0000697,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,negative
0000358_03333_d_0000697,counting,How many car objects are in this area?,47,car,47,critical,0.82,3.0,poor,0.074514,0.688172,0.0,93.0,
0000358_03333_d_0000697,presence,Are there car objects in this area?,yes,car,47,critical,0.82,3.0,poor,0.074514,0.688172,0.0,93.0,positive
0000358_03333_d_0000697,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.074514,0.688172,0.0,93.0,negative
0000358_03333_d_0000697,counting,How many motor objects are in this area?,6,motor,6,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,
0000358_03333_d_0000697,presence,Are there motor objects in this area?,yes,motor,6,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,positive
0000358_03333_d_0000697,counting,How many pedestrian objects are in this area?,9,pedestrian,9,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,
0000358_03333_d_0000697,presence,Are there pedestrian objects in this area?,yes,pedestrian,9,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,positive
0000358_03333_d_0000697,counting,How many people objects are in this area?,15,people,15,critical,0.82,3.0,poor,0.074514,0.688172,0.0,93.0,
0000358_03333_d_0000697,presence,Are there people objects in this area?,yes,people,15,critical,0.82,3.0,poor,0.074514,0.688172,0.0,93.0,positive
0000358_03333_d_0000697,counting,How many tricycle objects are in this area?,2,tricycle,2,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,
0000358_03333_d_0000697,presence,Are there tricycle objects in this area?,yes,tricycle,2,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,positive
0000358_03333_d_0000697,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,
0000358_03333_d_0000697,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,positive
0000358_03333_d_0000697,counting,How many van objects are in this area?,7,van,7,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,
0000358_03333_d_0000697,presence,Are there van objects in this area?,yes,van,7,normal,0.65,5.0,poor,0.074514,0.688172,0.0,93.0,positive
0000359_00393_d_0000701,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,positive
0000359_00393_d_0000701,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,negative
0000359_00393_d_0000701,counting,How many car objects are in this area?,12,car,12,critical,0.82,3.0,poor,0.060264,0.820513,0.025641,39.0,
0000359_00393_d_0000701,presence,Are there car objects in this area?,yes,car,12,critical,0.82,3.0,poor,0.060264,0.820513,0.025641,39.0,positive
0000359_00393_d_0000701,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.060264,0.820513,0.025641,39.0,negative
0000359_00393_d_0000701,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,
0000359_00393_d_0000701,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,positive
0000359_00393_d_0000701,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,negative
0000359_00393_d_0000701,counting,How many pedestrian objects are in this area?,8,pedestrian,8,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,
0000359_00393_d_0000701,presence,Are there pedestrian objects in this area?,yes,pedestrian,8,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,positive
0000359_00393_d_0000701,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,negative
0000359_00393_d_0000701,counting,How many people objects are in this area?,10,people,10,critical,0.82,3.0,poor,0.060264,0.820513,0.025641,39.0,
0000359_00393_d_0000701,presence,Are there people objects in this area?,yes,people,10,critical,0.82,3.0,poor,0.060264,0.820513,0.025641,39.0,positive
0000359_00393_d_0000701,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,
0000359_00393_d_0000701,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.060264,0.820513,0.025641,39.0,positive
0000359_00589_d_0000702,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,positive
0000359_00589_d_0000702,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,negative
0000359_00589_d_0000702,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,
0000359_00589_d_0000702,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,positive
0000359_00589_d_0000702,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,negative
0000359_00589_d_0000702,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,poor,0.16686,0.717949,0.051282,39.0,
0000359_00589_d_0000702,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,poor,0.16686,0.717949,0.051282,39.0,positive
0000359_00589_d_0000702,presence,Are there van objects in this area?,no,van,0,normal,0.82,3.0,poor,0.16686,0.717949,0.051282,39.0,negative
0000359_00589_d_0000702,counting,How many motor objects are in this area?,6,motor,6,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,
0000359_00589_d_0000702,presence,Are there motor objects in this area?,yes,motor,6,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,positive
0000359_00589_d_0000702,counting,How many pedestrian objects are in this area?,4,pedestrian,4,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,
0000359_00589_d_0000702,presence,Are there pedestrian objects in this area?,yes,pedestrian,4,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,positive
0000359_00589_d_0000702,counting,How many people objects are in this area?,10,people,10,critical,0.82,3.0,poor,0.16686,0.717949,0.051282,39.0,
0000359_00589_d_0000702,presence,Are there people objects in this area?,yes,people,10,critical,0.82,3.0,poor,0.16686,0.717949,0.051282,39.0,positive
0000359_00589_d_0000702,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,
0000359_00589_d_0000702,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.16686,0.717949,0.051282,39.0,positive
0000359_00785_d_0000703,presence,Are there bicycle objects in this area?,yes,bicycle,3,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,positive
0000359_00785_d_0000703,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,negative
0000359_00785_d_0000703,counting,How many car objects are in this area?,18,car,18,critical,0.82,3.0,medium,0.316941,0.8,0.033333,30.0,
0000359_00785_d_0000703,presence,Are there car objects in this area?,yes,car,18,critical,0.82,3.0,medium,0.316941,0.8,0.033333,30.0,positive
0000359_00785_d_0000703,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,medium,0.316941,0.8,0.033333,30.0,negative
0000359_00785_d_0000703,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,
0000359_00785_d_0000703,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,positive
0000359_00785_d_0000703,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,negative
0000359_00785_d_0000703,counting,How many pedestrian objects are in this area?,3,pedestrian,3,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,
0000359_00785_d_0000703,presence,Are there pedestrian objects in this area?,yes,pedestrian,3,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,positive
0000359_00785_d_0000703,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,negative
0000359_00785_d_0000703,counting,How many people objects are in this area?,4,people,4,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,
0000359_00785_d_0000703,presence,Are there people objects in this area?,yes,people,4,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,positive
0000359_00785_d_0000703,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,
0000359_00785_d_0000703,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,medium,0.316941,0.8,0.033333,30.0,positive
0000359_00981_d_0000704,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,positive
0000359_00981_d_0000704,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,negative
0000359_00981_d_0000704,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,
0000359_00981_d_0000704,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,positive
0000359_00981_d_0000704,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,negative
0000359_00981_d_0000704,counting,How many car objects are in this area?,21,car,21,critical,0.82,3.0,poor,0.266799,0.666667,0.060606,33.0,
0000359_00981_d_0000704,presence,Are there car objects in this area?,yes,car,21,critical,0.82,3.0,poor,0.266799,0.666667,0.060606,33.0,positive
0000359_00981_d_0000704,presence,Are there truck objects in this area?,no,truck,0,normal,0.82,3.0,poor,0.266799,0.666667,0.060606,33.0,negative
0000359_00981_d_0000704,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,
0000359_00981_d_0000704,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,positive
0000359_00981_d_0000704,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,negative
0000359_00981_d_0000704,counting,How many pedestrian objects are in this area?,7,pedestrian,7,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,
0000359_00981_d_0000704,presence,Are there pedestrian objects in this area?,yes,pedestrian,7,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,positive
0000359_00981_d_0000704,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,
0000359_00981_d_0000704,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,poor,0.266799,0.666667,0.060606,33.0,positive
0000359_01177_d_0000705,presence,Are there car objects in this area?,yes,car,39,critical,0.82,3.0,poor,0.237089,0.762712,0.016949,59.0,positive
0000359_01177_d_0000705,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.82,3.0,poor,0.237089,0.762712,0.016949,59.0,negative
0000359_01177_d_0000705,counting,How many car objects are in this area?,39,car,39,critical,0.82,3.0,poor,0.237089,0.762712,0.016949,59.0,
0000359_01177_d_0000705,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,positive
0000359_01177_d_0000705,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,negative
0000359_01177_d_0000705,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,
0000359_01177_d_0000705,presence,Are there pedestrian objects in this area?,yes,pedestrian,11,critical,0.82,3.0,poor,0.237089,0.762712,0.016949,59.0,positive
0000359_01177_d_0000705,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.237089,0.762712,0.016949,59.0,negative
0000359_01177_d_0000705,counting,How many pedestrian objects are in this area?,11,pedestrian,11,critical,0.82,3.0,poor,0.237089,0.762712,0.016949,59.0,
0000359_01177_d_0000705,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,positive
0000359_01177_d_0000705,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,negative
0000359_01177_d_0000705,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,
0000359_01177_d_0000705,presence,Are there van objects in this area?,yes,van,5,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,positive
0000359_01177_d_0000705,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,negative
0000359_01177_d_0000705,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,poor,0.237089,0.762712,0.016949,59.0,
0000359_01373_d_0000706,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,good,0.731428,0.583333,0.166667,12.0,positive
0000359_01373_d_0000706,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,good,0.731428,0.583333,0.166667,12.0,negative
0000359_01373_d_0000706,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,good,0.731428,0.583333,0.166667,12.0,
0000359_01373_d_0000706,presence,Are there pedestrian objects in this area?,yes,pedestrian,4,normal,0.65,5.0,good,0.731428,0.583333,0.166667,12.0,positive
0000359_01373_d_0000706,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,good,0.731428,0.583333,0.166667,12.0,negative
0000359_01373_d_0000706,counting,How many pedestrian objects are in this area?,4,pedestrian,4,normal,0.65,5.0,good,0.731428,0.583333,0.166667,12.0,
0000359_01961_d_0000707,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,positive
0000359_01961_d_0000707,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,negative
0000359_01961_d_0000707,counting,How many car objects are in this area?,13,car,13,critical,0.82,3.0,medium,0.594541,0.722222,0.111111,18.0,
0000359_01961_d_0000707,presence,Are there car objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.594541,0.722222,0.111111,18.0,positive
0000359_01961_d_0000707,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,medium,0.594541,0.722222,0.111111,18.0,negative
0000359_01961_d_0000707,counting,How many pedestrian objects are in this area?,2,pedestrian,2,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,
0000359_01961_d_0000707,presence,Are there pedestrian objects in this area?,yes,pedestrian,2,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,positive
0000359_01961_d_0000707,presence,Are there motor objects in this area?,no,motor,0,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,negative
0000359_01961_d_0000707,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,
0000359_01961_d_0000707,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,positive
0000359_01961_d_0000707,presence,Are there people objects in this area?,no,people,0,normal,0.65,5.0,medium,0.594541,0.722222,0.111111,18.0,negative
0000359_02353_d_0000708,presence,Are there car objects in this area?,yes,car,13,critical,0.82,3.0,poor,0.053767,0.419355,0.0,31.0,positive
0000359_02353_d_0000708,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.82,3.0,poor,0.053767,0.419355,0.0,31.0,negative
0000359_02353_d_0000708,counting,How many car objects are in this area?,13,car,13,critical,0.82,3.0,poor,0.053767,0.419355,0.0,31.0,
0000359_02353_d_0000708,presence,Are there pedestrian objects in this area?,yes,pedestrian,14,critical,0.82,3.0,poor,0.053767,0.419355,0.0,31.0,positive
0000359_02353_d_0000708,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.82,3.0,poor,0.053767,0.419355,0.0,31.0,negative
0000359_02353_d_0000708,counting,How many pedestrian objects are in this area?,14,pedestrian,14,critical,0.82,3.0,poor,0.053767,0.419355,0.0,31.0,
0000359_02353_d_0000708,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,poor,0.053767,0.419355,0.0,31.0,positive
0000359_02353_d_0000708,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.053767,0.419355,0.0,31.0,negative
0000359_02353_d_0000708,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,poor,0.053767,0.419355,0.0,31.0,
0000359_02353_d_0000708,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.053767,0.419355,0.0,31.0,positive
0000359_02353_d_0000708,presence,Are there motor objects in this area?,no,motor,0,normal,0.65,5.0,poor,0.053767,0.419355,0.0,31.0,negative
0000359_02353_d_0000708,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.053767,0.419355,0.0,31.0,
0000359_02549_d_0000709,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.325029,0.47619,0.142857,21.0,positive
0000359_02549_d_0000709,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.82,3.0,medium,0.325029,0.47619,0.142857,21.0,negative
0000359_02549_d_0000709,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.325029,0.47619,0.142857,21.0,
0000359_02549_d_0000709,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,positive
0000359_02549_d_0000709,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,negative
0000359_02549_d_0000709,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,
0000359_02549_d_0000709,presence,Are there pedestrian objects in this area?,yes,pedestrian,5,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,positive
0000359_02549_d_0000709,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,negative
0000359_02549_d_0000709,counting,How many pedestrian objects are in this area?,5,pedestrian,5,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,
0000359_02549_d_0000709,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,positive
0000359_02549_d_0000709,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,negative
0000359_02549_d_0000709,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,
0000359_02549_d_0000709,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,positive
0000359_02549_d_0000709,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,
0000359_02549_d_0000709,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,positive
0000359_02549_d_0000709,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.325029,0.47619,0.142857,21.0,
0000359_03333_d_0000711,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,positive
0000359_03333_d_0000711,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,negative
0000359_03333_d_0000711,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,
0000359_03333_d_0000711,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,positive
0000359_03333_d_0000711,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,negative
0000359_03333_d_0000711,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,
0000359_03333_d_0000711,presence,Are there pedestrian objects in this area?,yes,pedestrian,3,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,positive
0000359_03333_d_0000711,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,negative
0000359_03333_d_0000711,counting,How many pedestrian objects are in this area?,3,pedestrian,3,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,
0000359_03333_d_0000711,presence,Are there people objects in this area?,yes,people,3,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,positive
0000359_03333_d_0000711,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,negative
0000359_03333_d_0000711,counting,How many people objects are in this area?,3,people,3,normal,0.65,5.0,poor,0.173008,0.538462,0.0,13.0,
0000359_03529_d_0000712,presence,Are there car objects in this area?,yes,car,3,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,positive
0000359_03529_d_0000712,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,negative
0000359_03529_d_0000712,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,
0000359_03529_d_0000712,presence,Are there motor objects in this area?,yes,motor,5,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,positive
0000359_03529_d_0000712,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,negative
0000359_03529_d_0000712,counting,How many motor objects are in this area?,5,motor,5,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,
0000359_03529_d_0000712,presence,Are there people objects in this area?,yes,people,6,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,positive
0000359_03529_d_0000712,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,negative
0000359_03529_d_0000712,counting,How many people objects are in this area?,6,people,6,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,
0000359_03529_d_0000712,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,positive
0000359_03529_d_0000712,presence,Are there pedestrian objects in this area?,no,pedestrian,0,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,negative
0000359_03529_d_0000712,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.465725,0.75,0.0625,16.0,
0000360_00001_d_0000713,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00001_d_0000713,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,negative
0000360_00001_d_0000713,counting,How many awning-tricycle objects are in this area?,3,awning-tricycle,3,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,
0000360_00001_d_0000713,presence,Are there bicycle objects in this area?,yes,bicycle,3,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00001_d_0000713,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,negative
0000360_00001_d_0000713,counting,How many car objects are in this area?,33,car,33,critical,0.82,3.0,poor,0.088669,0.7375,0.1625,80.0,
0000360_00001_d_0000713,presence,Are there car objects in this area?,yes,car,33,critical,0.82,3.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00001_d_0000713,counting,How many motor objects are in this area?,14,motor,14,critical,0.82,3.0,poor,0.088669,0.7375,0.1625,80.0,
0000360_00001_d_0000713,presence,Are there motor objects in this area?,yes,motor,14,critical,0.82,3.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00001_d_0000713,counting,How many pedestrian objects are in this area?,5,pedestrian,5,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,
0000360_00001_d_0000713,presence,Are there pedestrian objects in this area?,yes,pedestrian,5,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00001_d_0000713,counting,How many people objects are in this area?,17,people,17,critical,0.82,3.0,poor,0.088669,0.7375,0.1625,80.0,
0000360_00001_d_0000713,presence,Are there people objects in this area?,yes,people,17,critical,0.82,3.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00001_d_0000713,counting,How many tricycle objects are in this area?,3,tricycle,3,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,
0000360_00001_d_0000713,presence,Are there tricycle objects in this area?,yes,tricycle,3,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00001_d_0000713,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,
0000360_00001_d_0000713,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.088669,0.7375,0.1625,80.0,positive
0000360_00197_d_0000714,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.097131,0.746835,0.063291,79.0,positive
0000360_00197_d_0000714,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.097131,0.746835,0.063291,79.0,negative
0000360_00197_d_0000714,counting,How many awning-tricycle objects are in this area?,2,awning-tricycle,2,normal,0.65,5.0,poor,0.097131,0.746835,0.063291,79.0,
0000360_00197_d_0000714,presence,Are there bicycle objects in this area?,yes,bicycle,6,normal,0.65,5.0,poor,0.097131,0.746835,0.063291,79.0,positive
0000360_00197_d_0000714,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.097131,0.746835,0.063291,79.0,negative
0000360_00197_d_0000714,counting,How many car objects are in this area?,27,car,27,critical,0.82,3.0,poor,0.097131,0.746835,0.063291,79.0,
