image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
01111,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,35.0,negative
01111,counting,How many van objects are in this area?,22,van,22,critical,0.82,3.0,medium,0.0,0.0,0.0,35.0,
01111,counting,How many car objects are in this area?,11,car,11,normal,0.65,5.0,medium,0.0,0.0,0.0,35.0,
01114,presence,Are there truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
01114,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
01114,counting,How many truck objects are in this area?,5,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
01114,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
01117,presence,Are there car objects in this area?,yes,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,positive
01117,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,negative
01117,counting,How many car objects are in this area?,14,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,
01120,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
01120,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
01120,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
01120,counting,How many van objects are in this area?,1,van,1,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
01123,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
01123,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
01123,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
01126,presence,Are there bus objects in this area?,yes,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
01126,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
01126,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
01126,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
01129,presence,Are there car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
01129,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
01129,counting,How many car objects are in this area?,7,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
01129,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
01132,presence,Are there truck objects in this area?,yes,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,positive
01132,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,1.0,negative
01132,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,
01135,presence,Are there car objects in this area?,yes,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,positive
01135,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,32.0,negative
01135,counting,How many car objects are in this area?,31,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,
01135,counting,How many van objects are in this area?,1,van,1,critical,0.82,3.0,medium,0.0,0.0,0.0,32.0,
01138,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,0.0,negative
01141,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
01141,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
01141,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
01144,presence,Are there car objects in this area?,yes,car,21,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,positive
01144,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,negative
01144,counting,How many car objects are in this area?,21,car,21,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,
01144,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
01147,presence,Are there car objects in this area?,yes,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,positive
01147,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,52.0,negative
01147,counting,How many car objects are in this area?,52,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,
01150,presence,Are there car objects in this area?,yes,car,31,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,positive
01150,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,negative
01150,counting,How many car objects are in this area?,31,car,31,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,
01153,presence,Are there car objects in this area?,yes,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,54.0,positive
01153,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,54.0,negative
01153,counting,How many car objects are in this area?,39,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,54.0,
01153,counting,How many truck objects are in this area?,15,truck,15,critical,0.82,3.0,medium,0.0,0.0,0.0,54.0,
01156,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,positive
01156,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,negative
01156,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,
01156,counting,How many truck objects are in this area?,3,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,
01159,presence,Are there car objects in this area?,yes,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,39.0,positive
01159,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,39.0,negative
01159,counting,How many car objects are in this area?,39,car,39,normal,0.65,5.0,medium,0.0,0.0,0.0,39.0,
01162,presence,Are there car objects in this area?,yes,car,51,critical,0.82,3.0,medium,0.0,0.0,0.0,52.0,positive
01162,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,negative
01162,counting,How many car objects are in this area?,51,car,51,critical,0.82,3.0,medium,0.0,0.0,0.0,52.0,
01162,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,
01165,presence,Are there car objects in this area?,yes,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,positive
01165,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,negative
01165,counting,How many car objects are in this area?,14,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,
01165,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,
01168,presence,Are there bus objects in this area?,yes,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,positive
01168,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,negative
01168,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,
01168,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,
01171,presence,Are there car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,positive
01171,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,negative
01171,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
01171,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
01174,presence,Are there car objects in this area?,yes,car,35,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,positive
01174,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,negative
01174,counting,How many car objects are in this area?,35,car,35,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,
01174,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,
01177,presence,Are there car objects in this area?,yes,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,positive
01177,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,negative
01177,counting,How many car objects are in this area?,18,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,
01180,presence,Are there van objects in this area?,yes,van,5,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
01180,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
01180,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
01180,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
01183,presence,Are there truck objects in this area?,yes,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,positive
01183,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,negative
01183,counting,How many truck objects are in this area?,5,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,
01183,counting,How many van objects are in this area?,4,van,4,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
01186,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
01186,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
01186,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
01189,presence,Are there truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,positive
01189,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,negative
01189,counting,How many truck objects are in this area?,5,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
01189,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
01192,presence,Are there car objects in this area?,yes,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,positive
01192,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,medium,0.0,0.0,0.0,65.0,negative
01192,counting,How many car objects are in this area?,43,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,
01192,counting,How many bus objects are in this area?,17,bus,17,normal,0.65,5.0,medium,0.0,0.0,0.0,65.0,
01195,presence,Are there bus objects in this area?,yes,bus,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,positive
01195,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,negative
01195,counting,How many bus objects are in this area?,22,bus,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
01198,presence,Are there car objects in this area?,yes,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,50.0,positive
01198,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,50.0,negative
01198,counting,How many car objects are in this area?,48,car,48,normal,0.65,5.0,medium,0.0,0.0,0.0,50.0,
01198,counting,How many van objects are in this area?,2,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,50.0,
01201,presence,Are there car objects in this area?,yes,car,74,normal,0.65,5.0,medium,0.0,0.0,0.0,74.0,positive
01201,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,74.0,negative
01201,counting,How many car objects are in this area?,74,car,74,normal,0.65,5.0,medium,0.0,0.0,0.0,74.0,
01204,presence,Are there bus objects in this area?,yes,bus,4,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,positive
01204,counting,How many bus objects are in this area?,4,bus,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
01204,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
01207,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,positive
01207,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,negative
01207,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01210,presence,Are there car objects in this area?,yes,car,37,critical,0.82,3.0,medium,0.0,0.0,0.0,39.0,positive
01210,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,39.0,negative
01210,counting,How many car objects are in this area?,37,car,37,critical,0.82,3.0,medium,0.0,0.0,0.0,39.0,
01210,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,39.0,
01213,presence,Are there truck objects in this area?,yes,truck,57,critical,0.82,3.0,medium,0.0,0.0,0.0,61.0,positive
01213,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,61.0,negative
01213,counting,How many truck objects are in this area?,57,truck,57,critical,0.82,3.0,medium,0.0,0.0,0.0,61.0,
01213,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,61.0,
01216,presence,Are there car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,positive
01216,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,negative
01216,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,
01216,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,
01219,presence,Are there car objects in this area?,yes,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,positive
01219,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,negative
01219,counting,How many car objects are in this area?,22,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
01222,presence,Are there truck objects in this area?,yes,truck,30,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,positive
01222,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,negative
01222,counting,How many truck objects are in this area?,30,truck,30,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,
01222,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,
01225,presence,Are there van objects in this area?,yes,van,6,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,positive
01225,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,negative
01225,counting,How many van objects are in this area?,6,van,6,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,
01225,counting,How many car objects are in this area?,5,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
01228,presence,Are there car objects in this area?,yes,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,positive
01228,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,negative
01228,counting,How many car objects are in this area?,10,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,
01231,presence,Are there van objects in this area?,yes,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
01231,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
01231,counting,How many van objects are in this area?,2,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
01231,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
01234,presence,Are there truck objects in this area?,yes,truck,23,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,positive
01234,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,46.0,negative
01234,counting,How many truck objects are in this area?,23,truck,23,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,
01234,counting,How many van objects are in this area?,12,van,12,normal,0.65,5.0,medium,0.0,0.0,0.0,46.0,
01237,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
01237,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
01237,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
01240,presence,Are there truck objects in this area?,yes,truck,35,normal,0.65,5.0,medium,0.0,0.0,0.0,36.0,positive
01240,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,negative
01240,counting,How many truck objects are in this area?,35,truck,35,normal,0.65,5.0,medium,0.0,0.0,0.0,36.0,
01240,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,
01243,presence,Are there car objects in this area?,yes,car,32,normal,0.65,5.0,medium,0.0,0.0,0.0,42.0,positive
01243,counting,How many car objects are in this area?,32,car,32,critical,0.82,3.0,medium,0.0,0.0,0.0,42.0,
01243,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,medium,0.0,0.0,0.0,42.0,
01246,presence,Are there truck objects in this area?,yes,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
01246,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
01246,counting,How many truck objects are in this area?,7,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
01249,presence,Are there car objects in this area?,yes,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,positive
01249,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,negative
01249,counting,How many car objects are in this area?,44,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,
01249,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,
01252,presence,Are there car objects in this area?,yes,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,positive
01252,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,negative
01252,counting,How many car objects are in this area?,30,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,
01252,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,
01255,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,positive
01255,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,negative
01255,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01258,presence,Are there bus objects in this area?,yes,bus,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,positive
01258,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,negative
01258,counting,How many bus objects are in this area?,3,bus,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
01258,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
01261,presence,Are there bus objects in this area?,yes,bus,14,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,positive
01261,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,negative
01261,counting,How many bus objects are in this area?,14,bus,14,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,
01261,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,
01264,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,positive
01264,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,negative
01264,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
01264,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,
01267,presence,Are there car objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,positive
01267,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,negative
01267,counting,How many car objects are in this area?,13,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,
01267,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,
01270,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,positive
01270,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,negative
01270,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
01270,counting,How many truck objects are in this area?,6,truck,6,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,
01273,presence,Are there car objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,positive
01273,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,negative
01273,counting,How many car objects are in this area?,27,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,
01276,presence,Are there car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,positive
01276,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,negative
01276,counting,How many car objects are in this area?,14,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,
01279,presence,Are there car objects in this area?,yes,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,positive
01279,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,negative
01279,counting,How many car objects are in this area?,40,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,
01279,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,
01282,presence,Are there car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,positive
01282,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,negative
01282,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,
01285,presence,Are there car objects in this area?,yes,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,positive
01285,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,negative
01285,counting,How many car objects are in this area?,27,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,
01288,presence,Are there truck objects in this area?,yes,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
01288,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
01288,counting,How many truck objects are in this area?,4,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
01288,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01291,presence,Are there truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
01291,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
01291,counting,How many truck objects are in this area?,5,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
01291,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
01294,presence,Are there car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
01294,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
01294,counting,How many car objects are in this area?,7,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
01294,counting,How many bus objects are in this area?,2,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
01297,presence,Are there car objects in this area?,yes,car,16,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,positive
01297,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,negative
01297,counting,How many car objects are in this area?,16,car,16,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
01297,counting,How many bus objects are in this area?,3,bus,3,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,
01300,presence,Are there truck objects in this area?,yes,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
01300,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
01300,counting,How many truck objects are in this area?,3,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
01300,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
01303,presence,Are there car objects in this area?,yes,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,positive
01303,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,negative
01303,counting,How many car objects are in this area?,17,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,
01306,presence,Are there car objects in this area?,yes,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,positive
01306,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,negative
01306,counting,How many car objects are in this area?,30,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,
01309,presence,Are there car objects in this area?,yes,car,47,critical,0.82,3.0,medium,0.0,0.0,0.0,47.0,positive
01309,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,47.0,negative
01309,counting,How many car objects are in this area?,47,car,47,critical,0.82,3.0,medium,0.0,0.0,0.0,47.0,
01312,presence,Are there car objects in this area?,yes,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,positive
01312,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,negative
01312,counting,How many car objects are in this area?,9,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
01315,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,0.0,negative
01318,presence,Are there car objects in this area?,yes,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,positive
01318,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,32.0,negative
01318,counting,How many car objects are in this area?,27,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,
01318,counting,How many van objects are in this area?,4,van,4,critical,0.82,3.0,medium,0.0,0.0,0.0,32.0,
01321,presence,Are there truck objects in this area?,yes,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
