channel,t_budget,snr_db,snr_bin,image_id,question,presence_polarity,ground_truth_answer,predicted_answer,normalized_prediction,correct,answer_confidence,payload_bytes,tokens_sent,model_name
rician,full,0,0dB,0000163_00001_d_0000001,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.409599,881,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000163_00001_d_0000001,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.327537,881,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000163_00001_d_0000001,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.327531,881,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000163_00001_d_0000001,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.371967,881,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000163_00001_d_0000001,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.336548,881,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.826139,687,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.780952,687,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.708464,687,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.733430,687,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.786864,687,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.761061,687,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.812490,687,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.798723,687,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.734393,687,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.736163,687,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.806871,687,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.802972,687,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.791803,694,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.779643,694,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.738766,694,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.715615,694,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.783839,694,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.788999,694,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.789015,725,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.796852,725,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.707033,725,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.754008,725,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.815153,725,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.811053,725,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.786075,726,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.828669,726,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.704198,726,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.725304,726,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.796727,726,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.737958,726,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.771655,759,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.779636,759,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.690908,759,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.713436,759,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.733273,759,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.728828,759,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.349546,811,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.313510,811,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,yes,yes,False,0.311455,811,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,Yes,yes,False,0.278916,811,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,yes,yes,False,0.295425,811,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000163_00001_d_0000001,Are there bicycle objects in this area?,negative,no,no,no,True,0.279070,811,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.341464,721,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.322146,721,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.438216,721,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.431812,721,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.385090,721,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.404409,721,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,no,no,False,0.327684,763,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,no,no,False,0.364873,763,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,no,no,False,0.285623,763,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,no,no,False,0.295528,763,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,no,no,False,0.291520,763,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,no,no,False,0.276283,763,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.477877,816,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.524418,816,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.480187,816,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.489258,816,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.540090,816,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.527833,816,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.541985,889,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.540143,889,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.504851,889,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.504886,889,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.540194,889,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.592581,889,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.506669,974,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.473717,974,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.449147,974,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.480176,974,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.541845,974,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.500409,974,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.371416,1128,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.365429,1128,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.380152,1128,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.439517,1128,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.410934,1128,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,Yes,yes,True,0.386940,1128,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.458962,1262,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.432038,1262,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.432188,1262,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.442853,1262,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.473813,1262,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000163_00001_d_0000001,Are there car objects in this area?,positive,yes,yes,yes,True,0.468043,1262,39,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.773234,683,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.777306,683,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.683295,683,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.725358,683,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.741839,683,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.757253,683,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.802104,683,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.809941,683,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.711170,683,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.728915,683,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.780239,683,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.759756,683,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000163_00001_d_0000001,Are there bus objects in this area?,negative,no,no,no,True,0.764608,690,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
