image_id,question_type,question_orig,paraphrase_id,template_id,question_para,ground_truth_answer,target_class,target_class_b,threshold_n,snr_bin,channel_bin,payload_bytes,evidence_repr,degraded_image_path,orig_symbolic_correct,orig_raw_decoder_correct,orig_decoder_mode,orig_vlm_image_correct
0000023_00868_d_0000010,threshold,Are there at least 6 motor objects in this area?,2,T4,Is the number of motor here 6 or higher?,no,motor,,6,5dB,medium,749,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000023_00868_d_0000010
question_type: threshold
target_class: motor
detector_target_count: 1
detector_total_count: 8
detector_counts_by_class: motor:1, pedestrian:6, people:1
target_mean_confidence: 0.555
target_top_confidence: 0.555
target_box_area_sum: 8632
all_box_area_sum: 23271
density_hint: few target detections
top_target_boxes: motor(x=3, y=396, w=104, h=83, conf=0.56)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000023_00868_d_0000010_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000026_00500_d_0000025,threshold,Are there at least 10 car objects in this area?,1,T5,Would you say there are no fewer than 10 car in this scene?,yes,car,,10,5dB,medium,1212,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_00500_d_0000025
question_type: threshold
target_class: car
detector_target_count: 13
detector_total_count: 17
detector_counts_by_class: car:13, pedestrian:4
target_mean_confidence: 0.750
target_top_confidence: 0.917
target_box_area_sum: 181261
all_box_area_sum: 186903
density_hint: dense target detections
top_target_boxes: car(x=971, y=367, w=179, h=99, conf=0.92); car(x=946, y=555, w=209, h=99, conf=0.92); car(x=954, y=261, w=177, h=95, conf=0.91); car(x=338, y=587, w=108, h=178, conf=0.90); car(x=213, y=188, w=98, h=163, conf=0.90); car(x=588, y=261, w=81, h=153, conf=0.89); car(x=881, y=687, w=239, h=77, conf=0.86); car(x=788, y=205, w=160, h=88, conf=0.80); car(x=2, y=168, w=107, h=145, conf=0.75); car(x=85, y=179, w=101, h=146, conf=0.70); car(x=0, y=170, w=41, h=133, conf=0.51); car(x=0, y=167, w=25, h=118, conf=0.37)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_00500_d_0000025_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000026_00500_d_0000025,threshold,Are there at least 10 car objects in this area?,2,T2,Does the car count reach 10 in this area?,yes,car,,10,5dB,medium,1212,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_00500_d_0000025
question_type: threshold
target_class: car
detector_target_count: 13
detector_total_count: 17
detector_counts_by_class: car:13, pedestrian:4
target_mean_confidence: 0.750
target_top_confidence: 0.917
target_box_area_sum: 181261
all_box_area_sum: 186903
density_hint: dense target detections
top_target_boxes: car(x=971, y=367, w=179, h=99, conf=0.92); car(x=946, y=555, w=209, h=99, conf=0.92); car(x=954, y=261, w=177, h=95, conf=0.91); car(x=338, y=587, w=108, h=178, conf=0.90); car(x=213, y=188, w=98, h=163, conf=0.90); car(x=588, y=261, w=81, h=153, conf=0.89); car(x=881, y=687, w=239, h=77, conf=0.86); car(x=788, y=205, w=160, h=88, conf=0.80); car(x=2, y=168, w=107, h=145, conf=0.75); car(x=85, y=179, w=101, h=146, conf=0.70); car(x=0, y=170, w=41, h=133, conf=0.51); car(x=0, y=167, w=25, h=118, conf=0.37)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_00500_d_0000025_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000026_01500_d_0000027,threshold,Are there at least 9 car objects in this area?,1,T1,Are there 9 or more car in this scene?,yes,car,,9,5dB,medium,1093,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_01500_d_0000027
question_type: threshold
target_class: car
detector_target_count: 9
detector_total_count: 12
detector_counts_by_class: car:9, pedestrian:1, van:2
target_mean_confidence: 0.780
target_top_confidence: 0.933
target_box_area_sum: 151185
all_box_area_sum: 202596
density_hint: dense target detections
top_target_boxes: car(x=1029, y=533, w=177, h=152, conf=0.93); car(x=1106, y=651, w=197, h=114, conf=0.91); car(x=185, y=48, w=173, h=110, conf=0.91); car(x=929, y=436, w=188, h=136, conf=0.91); car(x=711, y=76, w=151, h=104, conf=0.89); car(x=263, y=162, w=162, h=96, conf=0.88); car(x=178, y=0, w=164, h=82, conf=0.84); car(x=624, y=0, w=125, h=46, conf=0.44); car(x=381, y=704, w=111, h=61, conf=0.32)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_01500_d_0000027_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000026_01500_d_0000027,threshold,Are there at least 9 car objects in this area?,2,T4,Is the number of car here 9 or higher?,yes,car,,9,5dB,medium,1093,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_01500_d_0000027
question_type: threshold
target_class: car
detector_target_count: 9
detector_total_count: 12
detector_counts_by_class: car:9, pedestrian:1, van:2
target_mean_confidence: 0.780
target_top_confidence: 0.933
target_box_area_sum: 151185
all_box_area_sum: 202596
density_hint: dense target detections
top_target_boxes: car(x=1029, y=533, w=177, h=152, conf=0.93); car(x=1106, y=651, w=197, h=114, conf=0.91); car(x=185, y=48, w=173, h=110, conf=0.91); car(x=929, y=436, w=188, h=136, conf=0.91); car(x=711, y=76, w=151, h=104, conf=0.89); car(x=263, y=162, w=162, h=96, conf=0.88); car(x=178, y=0, w=164, h=82, conf=0.84); car(x=624, y=0, w=125, h=46, conf=0.44); car(x=381, y=704, w=111, h=61, conf=0.32)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_01500_d_0000027_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000026_03500_d_0000031,threshold,Are there at least 18 car objects in this area?,1,T4,Is the number of car here 18 or higher?,yes,car,,18,5dB,medium,1226,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_03500_d_0000031
question_type: threshold
target_class: car
detector_target_count: 18
detector_total_count: 21
detector_counts_by_class: car:18, pedestrian:1, van:2
target_mean_confidence: 0.811
target_top_confidence: 0.907
target_box_area_sum: 224466
all_box_area_sum: 249502
density_hint: dense target detections
top_target_boxes: car(x=859, y=411, w=97, h=161, conf=0.91); car(x=441, y=574, w=199, h=90, conf=0.90); car(x=444, y=455, w=199, h=91, conf=0.89); car(x=1227, y=427, w=133, h=87, conf=0.88); car(x=833, y=202, w=93, h=145, conf=0.87); car(x=1225, y=573, w=135, h=88, conf=0.86); car(x=806, y=72, w=72, h=119, conf=0.86); car(x=475, y=138, w=133, h=69, conf=0.85); car(x=1112, y=142, w=159, h=69, conf=0.84); car(x=1131, y=205, w=170, h=74, conf=0.83); car(x=446, y=357, w=188, h=87, conf=0.82); car(x=444, y=272, w=182, h=83, conf=0.81)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_03500_d_0000031_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000026_03500_d_0000031,threshold,Are there at least 18 car objects in this area?,2,T1,Are there 18 or more car in this scene?,yes,car,,18,5dB,medium,1226,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_03500_d_0000031
question_type: threshold
target_class: car
detector_target_count: 18
detector_total_count: 21
detector_counts_by_class: car:18, pedestrian:1, van:2
target_mean_confidence: 0.811
target_top_confidence: 0.907
target_box_area_sum: 224466
all_box_area_sum: 249502
density_hint: dense target detections
top_target_boxes: car(x=859, y=411, w=97, h=161, conf=0.91); car(x=441, y=574, w=199, h=90, conf=0.90); car(x=444, y=455, w=199, h=91, conf=0.89); car(x=1227, y=427, w=133, h=87, conf=0.88); car(x=833, y=202, w=93, h=145, conf=0.87); car(x=1225, y=573, w=135, h=88, conf=0.86); car(x=806, y=72, w=72, h=119, conf=0.86); car(x=475, y=138, w=133, h=69, conf=0.85); car(x=1112, y=142, w=159, h=69, conf=0.84); car(x=1131, y=205, w=170, h=74, conf=0.83); car(x=446, y=357, w=188, h=87, conf=0.82); car(x=444, y=272, w=182, h=83, conf=0.81)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_03500_d_0000031_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000026_04500_d_0000033,threshold,Are there at least 35 car objects in this area?,1,T4,Is the number of car here 35 or higher?,yes,car,,35,5dB,medium,1204,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_04500_d_0000033
question_type: threshold
target_class: car
detector_target_count: 31
detector_total_count: 33
detector_counts_by_class: car:31, van:2
target_mean_confidence: 0.488
target_top_confidence: 0.870
target_box_area_sum: 80188
all_box_area_sum: 91469
density_hint: very dense target detections
top_target_boxes: car(x=339, y=700, w=139, h=63, conf=0.87); car(x=397, y=592, w=127, h=54, conf=0.85); car(x=925, y=669, w=137, h=71, conf=0.83); car(x=906, y=627, w=141, h=58, conf=0.82); car(x=366, y=644, w=138, h=63, conf=0.81); car(x=980, y=329, w=79, h=35, conf=0.78); car(x=732, y=322, w=74, h=30, conf=0.73); car(x=936, y=541, w=112, h=49, conf=0.69); car(x=953, y=513, w=99, h=45, conf=0.67); car(x=659, y=107, w=42, h=18, conf=0.57); car(x=761, y=83, w=22, h=16, conf=0.53); car(x=671, y=88, w=36, h=14, conf=0.47)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_04500_d_0000033_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000026_04500_d_0000033,threshold,Are there at least 35 car objects in this area?,2,T5,Would you say there are no fewer than 35 car in this scene?,yes,car,,35,5dB,medium,1204,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000026_04500_d_0000033
question_type: threshold
target_class: car
detector_target_count: 31
detector_total_count: 33
detector_counts_by_class: car:31, van:2
target_mean_confidence: 0.488
target_top_confidence: 0.870
target_box_area_sum: 80188
all_box_area_sum: 91469
density_hint: very dense target detections
top_target_boxes: car(x=339, y=700, w=139, h=63, conf=0.87); car(x=397, y=592, w=127, h=54, conf=0.85); car(x=925, y=669, w=137, h=71, conf=0.83); car(x=906, y=627, w=141, h=58, conf=0.82); car(x=366, y=644, w=138, h=63, conf=0.81); car(x=980, y=329, w=79, h=35, conf=0.78); car(x=732, y=322, w=74, h=30, conf=0.73); car(x=936, y=541, w=112, h=49, conf=0.69); car(x=953, y=513, w=99, h=45, conf=0.67); car(x=659, y=107, w=42, h=18, conf=0.57); car(x=761, y=83, w=22, h=16, conf=0.53); car(x=671, y=88, w=36, h=14, conf=0.47)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000026_04500_d_0000033_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000069_00001_d_0000001,threshold,Are there at least 5 motor objects in this area?,1,T5,Would you say there are no fewer than 5 motor in this scene?,yes,motor,,5,5dB,medium,845,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000069_00001_d_0000001
question_type: threshold
target_class: motor
detector_target_count: 3
detector_total_count: 20
detector_counts_by_class: motor:3, pedestrian:16, people:1
target_mean_confidence: 0.354
target_top_confidence: 0.497
target_box_area_sum: 6753
all_box_area_sum: 79695
density_hint: several target detections
top_target_boxes: motor(x=1258, y=123, w=72, h=42, conf=0.50); motor(x=1257, y=122, w=49, h=41, conf=0.31); motor(x=251, y=20, w=43, h=40, conf=0.26)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000069_00001_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000069_00001_d_0000001,threshold,Are there at least 5 motor objects in this area?,2,T3,Can you confirm at least 5 motor objects in view?,yes,motor,,5,5dB,medium,845,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000069_00001_d_0000001
question_type: threshold
target_class: motor
detector_target_count: 3
detector_total_count: 20
detector_counts_by_class: motor:3, pedestrian:16, people:1
target_mean_confidence: 0.354
target_top_confidence: 0.497
target_box_area_sum: 6753
all_box_area_sum: 79695
density_hint: several target detections
top_target_boxes: motor(x=1258, y=123, w=72, h=42, conf=0.50); motor(x=1257, y=122, w=49, h=41, conf=0.31); motor(x=251, y=20, w=43, h=40, conf=0.26)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000069_00001_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000069_01878_d_0000005,threshold,Are there at least 30 pedestrian objects in this area?,1,T4,Is the number of pedestrian here 30 or higher?,yes,pedestrian,,30,5dB,medium,1306,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000069_01878_d_0000005
question_type: threshold
target_class: pedestrian
detector_target_count: 23
detector_total_count: 24
detector_counts_by_class: pedestrian:23, people:1
target_mean_confidence: 0.542
target_top_confidence: 0.895
target_box_area_sum: 75898
all_box_area_sum: 77572
density_hint: very dense target detections
top_target_boxes: pedestrian(x=1145, y=385, w=63, h=164, conf=0.90); pedestrian(x=1069, y=89, w=36, h=79, conf=0.87); pedestrian(x=997, y=529, w=61, h=147, conf=0.85); pedestrian(x=998, y=334, w=48, h=132, conf=0.76); pedestrian(x=201, y=112, w=36, h=93, conf=0.66); pedestrian(x=801, y=110, w=29, h=80, conf=0.64); pedestrian(x=420, y=46, w=26, h=72, conf=0.62); pedestrian(x=527, y=119, w=28, h=90, conf=0.61); pedestrian(x=253, y=113, w=33, h=101, conf=0.60); pedestrian(x=1126, y=599, w=48, h=94, conf=0.57); pedestrian(x=1309, y=289, w=51, h=126, conf=0.56); pedestrian(x=77, y=83, w=33, h=88, conf=0.52)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000069_01878_d_0000005_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000069_01878_d_0000005,threshold,Are there at least 30 pedestrian objects in this area?,2,T5,Would you say there are no fewer than 30 pedestrian in this scene?,yes,pedestrian,,30,5dB,medium,1306,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000069_01878_d_0000005
question_type: threshold
target_class: pedestrian
detector_target_count: 23
detector_total_count: 24
detector_counts_by_class: pedestrian:23, people:1
target_mean_confidence: 0.542
target_top_confidence: 0.895
target_box_area_sum: 75898
all_box_area_sum: 77572
density_hint: very dense target detections
top_target_boxes: pedestrian(x=1145, y=385, w=63, h=164, conf=0.90); pedestrian(x=1069, y=89, w=36, h=79, conf=0.87); pedestrian(x=997, y=529, w=61, h=147, conf=0.85); pedestrian(x=998, y=334, w=48, h=132, conf=0.76); pedestrian(x=201, y=112, w=36, h=93, conf=0.66); pedestrian(x=801, y=110, w=29, h=80, conf=0.64); pedestrian(x=420, y=46, w=26, h=72, conf=0.62); pedestrian(x=527, y=119, w=28, h=90, conf=0.61); pedestrian(x=253, y=113, w=33, h=101, conf=0.60); pedestrian(x=1126, y=599, w=48, h=94, conf=0.57); pedestrian(x=1309, y=289, w=51, h=126, conf=0.56); pedestrian(x=77, y=83, w=33, h=88, conf=0.52)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000069_01878_d_0000005_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000103_00502_d_0000027,threshold,Are there at least 1 car objects in this area?,1,T3,Can you confirm at least 1 car objects in view?,yes,car,,1,5dB,medium,737,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_00502_d_0000027
question_type: threshold
target_class: car
detector_target_count: 1
detector_total_count: 3
detector_counts_by_class: car:1, pedestrian:2
target_mean_confidence: 0.972
target_top_confidence: 0.972
target_box_area_sum: 171306
all_box_area_sum: 201749
density_hint: few target detections
top_target_boxes: car(x=11, y=35, w=558, h=307, conf=0.97)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000103_00502_d_0000027_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000103_00502_d_0000027,threshold,Are there at least 1 car objects in this area?,2,T5,Would you say there are no fewer than 1 car in this scene?,yes,car,,1,5dB,medium,737,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_00502_d_0000027
question_type: threshold
target_class: car
detector_target_count: 1
detector_total_count: 3
detector_counts_by_class: car:1, pedestrian:2
target_mean_confidence: 0.972
target_top_confidence: 0.972
target_box_area_sum: 171306
all_box_area_sum: 201749
density_hint: few target detections
top_target_boxes: car(x=11, y=35, w=558, h=307, conf=0.97)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000103_00502_d_0000027_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000103_02964_d_0000030,threshold,Are there at least 4 car objects in this area?,1,T4,Is the number of car here 4 or higher?,no,car,,4,5dB,medium,729,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_02964_d_0000030
question_type: threshold
target_class: car
detector_target_count: 0
detector_total_count: 8
detector_counts_by_class: bicycle:1, bus:2, motor:1, pedestrian:3, people:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 356251
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000103_02964_d_0000030_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000103_02964_d_0000030,threshold,Are there at least 4 car objects in this area?,2,T2,Does the car count reach 4 in this area?,no,car,,4,5dB,medium,729,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_02964_d_0000030
question_type: threshold
target_class: car
detector_target_count: 0
detector_total_count: 8
detector_counts_by_class: bicycle:1, bus:2, motor:1, pedestrian:3, people:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 356251
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000103_02964_d_0000030_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000129_02411_d_0000138,threshold,Are there at least 93 car objects in this area?,1,T5,Would you say there are no fewer than 93 car in this scene?,no,car,,93,5dB,medium,1239,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000129_02411_d_0000138
question_type: threshold
target_class: car
detector_target_count: 107
detector_total_count: 121
detector_counts_by_class: car:107, motor:1, pedestrian:1, truck:3, van:9
target_mean_confidence: 0.687
target_top_confidence: 0.864
target_box_area_sum: 230821
all_box_area_sum: 266750
density_hint: very dense target detections
top_target_boxes: car(x=590, y=288, w=29, h=54, conf=0.86); car(x=623, y=292, w=30, h=54, conf=0.86); car(x=1198, y=757, w=56, h=59, conf=0.85); car(x=1040, y=983, w=67, h=50, conf=0.85); car(x=669, y=412, w=31, h=60, conf=0.85); car(x=667, y=614, w=31, h=52, conf=0.85); car(x=507, y=136, w=31, h=59, conf=0.84); car(x=561, y=963, w=67, h=64, conf=0.84); car(x=664, y=271, w=28, h=51, conf=0.84); car(x=911, y=648, w=29, h=58, conf=0.83); car(x=782, y=640, w=60, h=50, conf=0.83); car(x=985, y=958, w=58, h=58, conf=0.83)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000129_02411_d_0000138_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000129_02411_d_0000138,threshold,Are there at least 93 car objects in this area?,2,T1,Are there 93 or more car in this scene?,no,car,,93,5dB,medium,1239,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000129_02411_d_0000138
question_type: threshold
target_class: car
detector_target_count: 107
detector_total_count: 121
detector_counts_by_class: car:107, motor:1, pedestrian:1, truck:3, van:9
target_mean_confidence: 0.687
target_top_confidence: 0.864
target_box_area_sum: 230821
all_box_area_sum: 266750
density_hint: very dense target detections
top_target_boxes: car(x=590, y=288, w=29, h=54, conf=0.86); car(x=623, y=292, w=30, h=54, conf=0.86); car(x=1198, y=757, w=56, h=59, conf=0.85); car(x=1040, y=983, w=67, h=50, conf=0.85); car(x=669, y=412, w=31, h=60, conf=0.85); car(x=667, y=614, w=31, h=52, conf=0.85); car(x=507, y=136, w=31, h=59, conf=0.84); car(x=561, y=963, w=67, h=64, conf=0.84); car(x=664, y=271, w=28, h=51, conf=0.84); car(x=911, y=648, w=29, h=58, conf=0.83); car(x=782, y=640, w=60, h=50, conf=0.83); car(x=985, y=958, w=58, h=58, conf=0.83)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000129_02411_d_0000138_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000153_00401_d_0000001,threshold,Are there at least 10 awning-tricycle objects in this area?,1,T1,Are there 10 or more awning-tricycle in this scene?,no,awning-tricycle,,10,5dB,medium,748,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000153_00401_d_0000001
question_type: threshold
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 34
detector_counts_by_class: bicycle:1, bus:1, car:13, motor:7, people:10, tricycle:2
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 62309
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000153_00401_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000153_00401_d_0000001,threshold,Are there at least 10 awning-tricycle objects in this area?,2,T4,Is the number of awning-tricycle here 10 or higher?,no,awning-tricycle,,10,5dB,medium,748,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000153_00401_d_0000001
question_type: threshold
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 34
detector_counts_by_class: bicycle:1, bus:1, car:13, motor:7, people:10, tricycle:2
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 62309
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000153_00401_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000154_02001_d_0000001,threshold,Are there at least 18 car objects in this area?,1,T2,Does the car count reach 18 in this area?,no,car,,18,5dB,medium,1270,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000154_02001_d_0000001
question_type: threshold
target_class: car
detector_target_count: 17
detector_total_count: 51
detector_counts_by_class: awning-tricycle:4, bicycle:1, car:17, motor:8, pedestrian:3, people:16, tricycle:1, van:1
target_mean_confidence: 0.594
target_top_confidence: 0.865
target_box_area_sum: 24182
all_box_area_sum: 51752
density_hint: dense target detections
top_target_boxes: car(x=289, y=379, w=47, h=45, conf=0.87); car(x=220, y=366, w=51, h=40, conf=0.85); car(x=426, y=328, w=26, h=27, conf=0.83); car(x=518, y=341, w=34, h=31, conf=0.81); car(x=340, y=320, w=26, h=24, conf=0.80); car(x=416, y=299, w=25, h=24, conf=0.70); car(x=51, y=493, w=93, h=47, conf=0.68); car(x=404, y=279, w=27, h=18, conf=0.61); car(x=255, y=346, w=39, h=35, conf=0.59); car(x=385, y=262, w=15, h=15, conf=0.56); car(x=240, y=268, w=27, h=13, conf=0.49); car(x=397, y=276, w=27, h=17, conf=0.49)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_extra/5dB/0000154_02001_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,False
