image_id,channel_bin,view_quality_bin,target_class,gt_count,detector_target_count,transmitted_detector_count,calibrated_detector_count,abs_detector_count_error,question,ground_truth_answer,predicted_answer,correct
0000327_03201_d_0000727,good,poor,car,41,15,15,15,26,How many car objects are in this area?,41,15,False
0000327_03201_d_0000727,good,poor,car,41,15,15,15,26,How many car objects are in this area?,41,15,False
0000327_03201_d_0000727,bad,poor,motor,10,4,0,0,6,How many motor objects are in this area?,10,0,False
0000327_03201_d_0000727,bad,poor,motor,10,4,0,0,6,How many motor objects are in this area?,10,0,False
0000327_03201_d_0000727,bad,poor,motor,10,4,0,0,6,How many motor objects are in this area?,10,0,False
0000327_03201_d_0000727,medium,poor,motor,10,4,4,4,6,How many motor objects are in this area?,10,4,False
0000327_03201_d_0000727,medium,poor,motor,10,4,4,4,6,How many motor objects are in this area?,10,4,False
0000327_03201_d_0000727,medium,poor,motor,10,4,4,4,6,How many motor objects are in this area?,10,4,False
0000327_03201_d_0000727,good,poor,motor,10,4,4,8,6,How many motor objects are in this area?,10,8,False
0000327_03201_d_0000727,good,poor,motor,10,4,4,8,6,How many motor objects are in this area?,10,8,False
0000327_03201_d_0000727,good,poor,motor,10,4,4,8,6,How many motor objects are in this area?,10,8,False
0000327_03401_d_0000728,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000327_03401_d_0000728,medium,poor,car,25,23,20,20,2,How many car objects are in this area?,25,20,False
0000327_03401_d_0000728,medium,poor,car,25,23,20,20,2,How many car objects are in this area?,25,20,False
0000327_03401_d_0000728,medium,poor,car,25,23,20,20,2,How many car objects are in this area?,25,20,False
0000327_03801_d_0000730,bad,poor,car,44,49,15,35,5,How many car objects are in this area?,44,35,False
0000327_03801_d_0000730,bad,poor,car,44,49,15,35,5,How many car objects are in this area?,44,35,False
0000327_03801_d_0000730,bad,poor,car,44,49,15,35,5,How many car objects are in this area?,44,35,False
0000327_04001_d_0000731,bad,poor,awning-tricycle,2,1,0,0,1,How many awning-tricycle objects are in this area?,2,0,False
0000327_04001_d_0000731,bad,poor,awning-tricycle,2,1,0,0,1,How many awning-tricycle objects are in this area?,2,0,False
0000327_04001_d_0000731,bad,poor,awning-tricycle,2,1,0,0,1,How many awning-tricycle objects are in this area?,2,0,False
0000327_04001_d_0000731,bad,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,bad,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,bad,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,medium,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,medium,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,medium,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,good,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,good,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,good,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04001_d_0000731,bad,poor,car,47,39,17,40,8,How many car objects are in this area?,47,40,False
0000327_04001_d_0000731,bad,poor,car,47,39,17,40,8,How many car objects are in this area?,47,40,False
0000327_04001_d_0000731,bad,poor,car,47,39,17,40,8,How many car objects are in this area?,47,40,False
0000327_04001_d_0000731,medium,poor,car,47,39,35,35,8,How many car objects are in this area?,47,35,False
0000327_04001_d_0000731,medium,poor,car,47,39,35,35,8,How many car objects are in this area?,47,35,False
0000327_04001_d_0000731,medium,poor,car,47,39,35,35,8,How many car objects are in this area?,47,35,False
0000327_04001_d_0000731,good,poor,car,47,39,39,38,8,How many car objects are in this area?,47,38,False
0000327_04001_d_0000731,good,poor,car,47,39,39,38,8,How many car objects are in this area?,47,38,False
0000327_04001_d_0000731,good,poor,car,47,39,39,38,8,How many car objects are in this area?,47,38,False
0000327_04201_d_0000732,bad,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,bad,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,bad,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,medium,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,medium,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,medium,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,good,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,good,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,good,poor,bus,3,0,0,0,3,How many bus objects are in this area?,3,0,False
0000327_04201_d_0000732,bad,poor,car,32,36,17,40,4,How many car objects are in this area?,32,40,False
0000327_04201_d_0000732,bad,poor,car,32,36,17,40,4,How many car objects are in this area?,32,40,False
0000327_04201_d_0000732,bad,poor,car,32,36,17,40,4,How many car objects are in this area?,32,40,False
0000330_00001_d_0000800,medium,poor,car,52,47,44,44,5,How many car objects are in this area?,52,44,False
0000330_00001_d_0000800,medium,poor,car,52,47,44,44,5,How many car objects are in this area?,52,44,False
0000330_00001_d_0000800,medium,poor,car,52,47,44,44,5,How many car objects are in this area?,52,44,False
0000330_00001_d_0000800,good,poor,car,52,47,47,46,5,How many car objects are in this area?,52,46,False
0000330_00001_d_0000800,good,poor,car,52,47,47,46,5,How many car objects are in this area?,52,46,False
0000330_00001_d_0000800,good,poor,car,52,47,47,46,5,How many car objects are in this area?,52,46,False
0000330_00001_d_0000800,bad,poor,motor,3,3,0,0,0,How many motor objects are in this area?,3,0,False
0000330_00001_d_0000800,bad,poor,motor,3,3,0,0,0,How many motor objects are in this area?,3,0,False
0000330_00001_d_0000800,bad,poor,motor,3,3,0,0,0,How many motor objects are in this area?,3,0,False
0000330_00001_d_0000800,good,poor,motor,3,3,3,6,0,How many motor objects are in this area?,3,6,False
0000330_00001_d_0000800,good,poor,motor,3,3,3,6,0,How many motor objects are in this area?,3,6,False
0000330_00001_d_0000800,good,poor,motor,3,3,3,6,0,How many motor objects are in this area?,3,6,False
0000330_00201_d_0000801,bad,poor,car,53,51,25,59,2,How many car objects are in this area?,53,59,False
0000330_00201_d_0000801,bad,poor,car,53,51,25,59,2,How many car objects are in this area?,53,59,False
0000330_00201_d_0000801,bad,poor,car,53,51,25,59,2,How many car objects are in this area?,53,59,False
0000330_00201_d_0000801,medium,poor,car,53,51,41,41,2,How many car objects are in this area?,53,41,False
0000330_00201_d_0000801,medium,poor,car,53,51,41,41,2,How many car objects are in this area?,53,41,False
0000330_00201_d_0000801,medium,poor,car,53,51,41,41,2,How many car objects are in this area?,53,41,False
0000330_00401_d_0000802,bad,poor,car,54,45,17,40,9,How many car objects are in this area?,54,40,False
0000330_00401_d_0000802,bad,poor,car,54,45,17,40,9,How many car objects are in this area?,54,40,False
0000330_00401_d_0000802,bad,poor,car,54,45,17,40,9,How many car objects are in this area?,54,40,False
0000330_00401_d_0000802,medium,poor,car,54,45,40,40,9,How many car objects are in this area?,54,40,False
0000330_00401_d_0000802,medium,poor,car,54,45,40,40,9,How many car objects are in this area?,54,40,False
0000330_00401_d_0000802,medium,poor,car,54,45,40,40,9,How many car objects are in this area?,54,40,False
0000330_00401_d_0000802,good,poor,car,54,45,45,44,9,How many car objects are in this area?,54,44,False
0000330_00401_d_0000802,good,poor,car,54,45,45,44,9,How many car objects are in this area?,54,44,False
0000330_00401_d_0000802,good,poor,car,54,45,45,44,9,How many car objects are in this area?,54,44,False
0000330_00401_d_0000802,bad,poor,motor,10,2,1,1,8,How many motor objects are in this area?,10,1,False
0000330_00401_d_0000802,bad,poor,motor,10,2,1,1,8,How many motor objects are in this area?,10,1,False
0000330_00401_d_0000802,bad,poor,motor,10,2,1,1,8,How many motor objects are in this area?,10,1,False
0000330_00401_d_0000802,medium,poor,motor,10,2,2,2,8,How many motor objects are in this area?,10,2,False
0000330_00401_d_0000802,medium,poor,motor,10,2,2,2,8,How many motor objects are in this area?,10,2,False
0000330_00401_d_0000802,medium,poor,motor,10,2,2,2,8,How many motor objects are in this area?,10,2,False
0000330_00401_d_0000802,good,poor,motor,10,2,2,2,8,How many motor objects are in this area?,10,2,False
0000330_00401_d_0000802,good,poor,motor,10,2,2,2,8,How many motor objects are in this area?,10,2,False
0000330_00401_d_0000802,good,poor,motor,10,2,2,2,8,How many motor objects are in this area?,10,2,False
0000330_00601_d_0000803,bad,poor,car,64,37,15,35,27,How many car objects are in this area?,64,35,False
0000330_00601_d_0000803,bad,poor,car,64,37,15,35,27,How many car objects are in this area?,64,35,False
0000330_00601_d_0000803,bad,poor,car,64,37,15,35,27,How many car objects are in this area?,64,35,False
0000330_00601_d_0000803,medium,poor,car,64,37,33,33,27,How many car objects are in this area?,64,33,False
0000330_00601_d_0000803,medium,poor,car,64,37,33,33,27,How many car objects are in this area?,64,33,False
0000330_00601_d_0000803,medium,poor,car,64,37,33,33,27,How many car objects are in this area?,64,33,False
0000330_00601_d_0000803,good,poor,car,64,37,37,36,27,How many car objects are in this area?,64,36,False
0000330_00601_d_0000803,good,poor,car,64,37,37,36,27,How many car objects are in this area?,64,36,False
0000330_00601_d_0000803,good,poor,car,64,37,37,36,27,How many car objects are in this area?,64,36,False
0000330_00601_d_0000803,bad,poor,motor,4,2,0,0,2,How many motor objects are in this area?,4,0,False
0000330_00601_d_0000803,bad,poor,motor,4,2,0,0,2,How many motor objects are in this area?,4,0,False
0000330_00601_d_0000803,bad,poor,motor,4,2,0,0,2,How many motor objects are in this area?,4,0,False
0000330_00601_d_0000803,medium,poor,motor,4,2,1,1,2,How many motor objects are in this area?,4,1,False
0000330_00601_d_0000803,medium,poor,motor,4,2,1,1,2,How many motor objects are in this area?,4,1,False
0000330_00601_d_0000803,medium,poor,motor,4,2,1,1,2,How many motor objects are in this area?,4,1,False
0000330_00601_d_0000803,good,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000330_00601_d_0000803,good,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000330_00601_d_0000803,good,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000330_00801_d_0000804,bad,poor,car,57,55,18,42,2,How many car objects are in this area?,57,42,False
0000330_00801_d_0000804,bad,poor,car,57,55,18,42,2,How many car objects are in this area?,57,42,False
0000330_00801_d_0000804,bad,poor,car,57,55,18,42,2,How many car objects are in this area?,57,42,False
0000330_01001_d_0000805,bad,poor,car,53,45,20,47,8,How many car objects are in this area?,53,47,False
0000330_01001_d_0000805,bad,poor,car,53,45,20,47,8,How many car objects are in this area?,53,47,False
0000330_01001_d_0000805,bad,poor,car,53,45,20,47,8,How many car objects are in this area?,53,47,False
0000330_01001_d_0000805,medium,poor,car,53,45,42,42,8,How many car objects are in this area?,53,42,False
0000330_01001_d_0000805,medium,poor,car,53,45,42,42,8,How many car objects are in this area?,53,42,False
0000330_01001_d_0000805,medium,poor,car,53,45,42,42,8,How many car objects are in this area?,53,42,False
0000330_01001_d_0000805,good,poor,car,53,45,45,44,8,How many car objects are in this area?,53,44,False
0000330_01001_d_0000805,good,poor,car,53,45,45,44,8,How many car objects are in this area?,53,44,False
0000330_01001_d_0000805,good,poor,car,53,45,45,44,8,How many car objects are in this area?,53,44,False
0000330_01001_d_0000805,bad,poor,motor,5,4,0,0,1,How many motor objects are in this area?,5,0,False
0000330_01001_d_0000805,bad,poor,motor,5,4,0,0,1,How many motor objects are in this area?,5,0,False
0000330_01001_d_0000805,bad,poor,motor,5,4,0,0,1,How many motor objects are in this area?,5,0,False
0000330_01001_d_0000805,good,poor,motor,5,4,4,8,1,How many motor objects are in this area?,5,8,False
0000330_01001_d_0000805,good,poor,motor,5,4,4,8,1,How many motor objects are in this area?,5,8,False
0000330_01001_d_0000805,good,poor,motor,5,4,4,8,1,How many motor objects are in this area?,5,8,False
0000330_01201_d_0000806,bad,poor,car,55,50,16,38,5,How many car objects are in this area?,55,38,False
0000330_01201_d_0000806,bad,poor,car,55,50,16,38,5,How many car objects are in this area?,55,38,False
0000330_01201_d_0000806,bad,poor,car,55,50,16,38,5,How many car objects are in this area?,55,38,False
0000330_01201_d_0000806,medium,poor,car,55,50,46,46,5,How many car objects are in this area?,55,46,False
0000330_01201_d_0000806,medium,poor,car,55,50,46,46,5,How many car objects are in this area?,55,46,False
0000330_01201_d_0000806,medium,poor,car,55,50,46,46,5,How many car objects are in this area?,55,46,False
0000330_01401_d_0000807,bad,poor,car,56,56,21,49,0,How many car objects are in this area?,56,49,False
0000330_01401_d_0000807,bad,poor,car,56,56,21,49,0,How many car objects are in this area?,56,49,False
0000330_01401_d_0000807,bad,poor,car,56,56,21,49,0,How many car objects are in this area?,56,49,False
0000330_01601_d_0000808,bad,poor,car,47,50,23,54,3,How many car objects are in this area?,47,54,False
0000330_01601_d_0000808,bad,poor,car,47,50,23,54,3,How many car objects are in this area?,47,54,False
0000330_01601_d_0000808,bad,poor,car,47,50,23,54,3,How many car objects are in this area?,47,54,False
0000330_01801_d_0000809,bad,poor,car,21,19,12,28,2,How many car objects are in this area?,21,28,False
0000330_01801_d_0000809,bad,poor,car,21,19,12,28,2,How many car objects are in this area?,21,28,False
0000330_01801_d_0000809,bad,poor,car,21,19,12,28,2,How many car objects are in this area?,21,28,False
0000330_01801_d_0000809,medium,poor,car,21,19,18,18,2,How many car objects are in this area?,21,18,False
0000330_01801_d_0000809,medium,poor,car,21,19,18,18,2,How many car objects are in this area?,21,18,False
0000330_01801_d_0000809,medium,poor,car,21,19,18,18,2,How many car objects are in this area?,21,18,False
0000330_01801_d_0000809,bad,poor,motor,13,5,4,16,8,How many motor objects are in this area?,13,16,False
0000330_01801_d_0000809,bad,poor,motor,13,5,4,16,8,How many motor objects are in this area?,13,16,False
0000330_01801_d_0000809,bad,poor,motor,13,5,4,16,8,How many motor objects are in this area?,13,16,False
0000330_01801_d_0000809,medium,poor,motor,13,5,5,5,8,How many motor objects are in this area?,13,5,False
0000330_01801_d_0000809,medium,poor,motor,13,5,5,5,8,How many motor objects are in this area?,13,5,False
0000330_01801_d_0000809,medium,poor,motor,13,5,5,5,8,How many motor objects are in this area?,13,5,False
0000330_01801_d_0000809,good,poor,motor,13,5,5,10,8,How many motor objects are in this area?,13,10,False
0000330_01801_d_0000809,good,poor,motor,13,5,5,10,8,How many motor objects are in this area?,13,10,False
0000330_01801_d_0000809,good,poor,motor,13,5,5,10,8,How many motor objects are in this area?,13,10,False
0000330_02001_d_0000810,bad,poor,car,33,31,17,40,2,How many car objects are in this area?,33,40,False
0000330_02001_d_0000810,bad,poor,car,33,31,17,40,2,How many car objects are in this area?,33,40,False
0000330_02001_d_0000810,bad,poor,car,33,31,17,40,2,How many car objects are in this area?,33,40,False
0000330_02201_d_0000811,bad,poor,car,11,17,14,33,6,How many car objects are in this area?,11,33,False
0000330_02201_d_0000811,bad,poor,car,11,17,14,33,6,How many car objects are in this area?,11,33,False
0000330_02201_d_0000811,bad,poor,car,11,17,14,33,6,How many car objects are in this area?,11,33,False
0000330_02201_d_0000811,medium,poor,car,11,17,17,17,6,How many car objects are in this area?,11,17,False
0000330_02201_d_0000811,medium,poor,car,11,17,17,17,6,How many car objects are in this area?,11,17,False
0000330_02201_d_0000811,medium,poor,car,11,17,17,17,6,How many car objects are in this area?,11,17,False
0000330_02201_d_0000811,good,poor,car,11,17,17,17,6,How many car objects are in this area?,11,17,False
0000330_02201_d_0000811,good,poor,car,11,17,17,17,6,How many car objects are in this area?,11,17,False
0000330_02201_d_0000811,good,poor,car,11,17,17,17,6,How many car objects are in this area?,11,17,False
0000330_02201_d_0000811,bad,poor,motor,6,8,2,2,2,How many motor objects are in this area?,6,2,False
0000330_02201_d_0000811,bad,poor,motor,6,8,2,2,2,How many motor objects are in this area?,6,2,False
0000330_02201_d_0000811,bad,poor,motor,6,8,2,2,2,How many motor objects are in this area?,6,2,False
0000330_02201_d_0000811,good,poor,motor,6,8,8,16,2,How many motor objects are in this area?,6,16,False
0000330_02201_d_0000811,good,poor,motor,6,8,8,16,2,How many motor objects are in this area?,6,16,False
0000330_02201_d_0000811,good,poor,motor,6,8,8,16,2,How many motor objects are in this area?,6,16,False
0000330_02801_d_0000814,bad,poor,car,17,17,9,21,0,How many car objects are in this area?,17,21,False
0000330_02801_d_0000814,bad,poor,car,17,17,9,21,0,How many car objects are in this area?,17,21,False
0000330_02801_d_0000814,bad,poor,car,17,17,9,21,0,How many car objects are in this area?,17,21,False
0000330_02801_d_0000814,medium,poor,car,17,17,13,13,0,How many car objects are in this area?,17,13,False
0000330_02801_d_0000814,medium,poor,car,17,17,13,13,0,How many car objects are in this area?,17,13,False
0000330_02801_d_0000814,medium,poor,car,17,17,13,13,0,How many car objects are in this area?,17,13,False
0000330_02801_d_0000814,bad,poor,motor,8,6,0,0,2,How many motor objects are in this area?,8,0,False
0000330_02801_d_0000814,bad,poor,motor,8,6,0,0,2,How many motor objects are in this area?,8,0,False
0000330_02801_d_0000814,bad,poor,motor,8,6,0,0,2,How many motor objects are in this area?,8,0,False
0000330_02801_d_0000814,medium,poor,motor,8,6,5,5,2,How many motor objects are in this area?,8,5,False
0000330_02801_d_0000814,medium,poor,motor,8,6,5,5,2,How many motor objects are in this area?,8,5,False
0000330_02801_d_0000814,medium,poor,motor,8,6,5,5,2,How many motor objects are in this area?,8,5,False
0000330_02801_d_0000814,good,poor,motor,8,6,6,12,2,How many motor objects are in this area?,8,12,False
0000330_02801_d_0000814,good,poor,motor,8,6,6,12,2,How many motor objects are in this area?,8,12,False
0000330_02801_d_0000814,good,poor,motor,8,6,6,12,2,How many motor objects are in this area?,8,12,False
0000330_03001_d_0000815,bad,poor,car,20,18,12,28,2,How many car objects are in this area?,20,28,False
0000330_03001_d_0000815,bad,poor,car,20,18,12,28,2,How many car objects are in this area?,20,28,False
0000330_03001_d_0000815,bad,poor,car,20,18,12,28,2,How many car objects are in this area?,20,28,False
0000330_03001_d_0000815,bad,poor,motor,3,2,0,0,1,How many motor objects are in this area?,3,0,False
0000330_03001_d_0000815,bad,poor,motor,3,2,0,0,1,How many motor objects are in this area?,3,0,False
0000330_03001_d_0000815,bad,poor,motor,3,2,0,0,1,How many motor objects are in this area?,3,0,False
0000330_03201_d_0000816,medium,poor,car,26,23,21,21,3,How many car objects are in this area?,26,21,False
0000330_03201_d_0000816,medium,poor,car,26,23,21,21,3,How many car objects are in this area?,26,21,False
0000330_03201_d_0000816,medium,poor,car,26,23,21,21,3,How many car objects are in this area?,26,21,False
0000330_03201_d_0000816,bad,poor,motor,3,4,0,0,1,How many motor objects are in this area?,3,0,False
0000330_03201_d_0000816,bad,poor,motor,3,4,0,0,1,How many motor objects are in this area?,3,0,False
0000330_03201_d_0000816,bad,poor,motor,3,4,0,0,1,How many motor objects are in this area?,3,0,False
0000330_03201_d_0000816,good,poor,motor,3,4,4,8,1,How many motor objects are in this area?,3,8,False
0000330_03201_d_0000816,good,poor,motor,3,4,4,8,1,How many motor objects are in this area?,3,8,False
0000330_03201_d_0000816,good,poor,motor,3,4,4,8,1,How many motor objects are in this area?,3,8,False
0000330_04001_d_0000820,bad,poor,car,7,10,5,12,3,How many car objects are in this area?,7,12,False
0000330_04001_d_0000820,bad,poor,car,7,10,5,12,3,How many car objects are in this area?,7,12,False
0000330_04001_d_0000820,bad,poor,car,7,10,5,12,3,How many car objects are in this area?,7,12,False
0000330_04001_d_0000820,medium,poor,car,7,10,10,10,3,How many car objects are in this area?,7,10,False
0000330_04001_d_0000820,medium,poor,car,7,10,10,10,3,How many car objects are in this area?,7,10,False
0000330_04001_d_0000820,medium,poor,car,7,10,10,10,3,How many car objects are in this area?,7,10,False
0000330_04001_d_0000820,good,poor,car,7,10,10,10,3,How many car objects are in this area?,7,10,False
0000330_04001_d_0000820,good,poor,car,7,10,10,10,3,How many car objects are in this area?,7,10,False
0000330_04001_d_0000820,good,poor,car,7,10,10,10,3,How many car objects are in this area?,7,10,False
0000330_04201_d_0000821,bad,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,bad,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,bad,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,medium,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,medium,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,medium,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,good,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,good,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,good,poor,awning-tricycle,4,1,1,1,3,How many awning-tricycle objects are in this area?,4,1,False
0000330_04201_d_0000821,bad,poor,car,27,28,13,31,1,How many car objects are in this area?,27,31,False
0000330_04201_d_0000821,bad,poor,car,27,28,13,31,1,How many car objects are in this area?,27,31,False
0000330_04201_d_0000821,bad,poor,car,27,28,13,31,1,How many car objects are in this area?,27,31,False
0000330_04401_d_0000822,bad,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,bad,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,bad,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,medium,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,medium,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,medium,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,good,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,good,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,good,poor,awning-tricycle,4,0,0,0,4,How many awning-tricycle objects are in this area?,4,0,False
0000330_04401_d_0000822,bad,poor,car,13,14,9,21,1,How many car objects are in this area?,13,21,False
0000330_04401_d_0000822,bad,poor,car,13,14,9,21,1,How many car objects are in this area?,13,21,False
0000330_04401_d_0000822,bad,poor,car,13,14,9,21,1,How many car objects are in this area?,13,21,False
0000330_04601_d_0000823,bad,poor,car,24,20,12,28,4,How many car objects are in this area?,24,28,False
0000330_04601_d_0000823,bad,poor,car,24,20,12,28,4,How many car objects are in this area?,24,28,False
0000330_04601_d_0000823,bad,poor,car,24,20,12,28,4,How many car objects are in this area?,24,28,False
0000330_04601_d_0000823,medium,poor,car,24,20,19,19,4,How many car objects are in this area?,24,19,False
0000330_04601_d_0000823,medium,poor,car,24,20,19,19,4,How many car objects are in this area?,24,19,False
0000330_04601_d_0000823,medium,poor,car,24,20,19,19,4,How many car objects are in this area?,24,19,False
0000330_04601_d_0000823,good,poor,car,24,20,20,20,4,How many car objects are in this area?,24,20,False
0000330_04601_d_0000823,good,poor,car,24,20,20,20,4,How many car objects are in this area?,24,20,False
0000330_04601_d_0000823,good,poor,car,24,20,20,20,4,How many car objects are in this area?,24,20,False
0000330_04601_d_0000823,bad,poor,motor,14,8,2,2,6,How many motor objects are in this area?,14,2,False
0000330_04601_d_0000823,bad,poor,motor,14,8,2,2,6,How many motor objects are in this area?,14,2,False
0000330_04601_d_0000823,bad,poor,motor,14,8,2,2,6,How many motor objects are in this area?,14,2,False
0000330_04601_d_0000823,medium,poor,motor,14,8,8,8,6,How many motor objects are in this area?,14,8,False
0000330_04601_d_0000823,medium,poor,motor,14,8,8,8,6,How many motor objects are in this area?,14,8,False
0000330_04601_d_0000823,medium,poor,motor,14,8,8,8,6,How many motor objects are in this area?,14,8,False
0000330_04601_d_0000823,good,poor,motor,14,8,8,16,6,How many motor objects are in this area?,14,16,False
0000330_04601_d_0000823,good,poor,motor,14,8,8,16,6,How many motor objects are in this area?,14,16,False
0000330_04601_d_0000823,good,poor,motor,14,8,8,16,6,How many motor objects are in this area?,14,16,False
0000333_00001_d_0000001,medium,poor,car,36,29,26,26,7,How many car objects are in this area?,36,26,False
0000333_00001_d_0000001,medium,poor,car,36,29,26,26,7,How many car objects are in this area?,36,26,False
0000333_00001_d_0000001,medium,poor,car,36,29,26,26,7,How many car objects are in this area?,36,26,False
0000333_00001_d_0000001,good,poor,car,36,29,29,29,7,How many car objects are in this area?,36,29,False
0000333_00001_d_0000001,good,poor,car,36,29,29,29,7,How many car objects are in this area?,36,29,False
0000333_00001_d_0000001,good,poor,car,36,29,29,29,7,How many car objects are in this area?,36,29,False
0000333_01765_d_0000010,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01765_d_0000010,bad,poor,car,44,42,27,64,2,How many car objects are in this area?,44,64,False
0000333_01765_d_0000010,bad,poor,car,44,42,27,64,2,How many car objects are in this area?,44,64,False
0000333_01765_d_0000010,bad,poor,car,44,42,27,64,2,How many car objects are in this area?,44,64,False
0000333_01961_d_0000011,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000333_01961_d_0000011,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
